"data","method","f1score","precision","recall","accuracy","quadloss"
"LOPITDC2019","RF",0.96843537414966,0.981944444444444,0.962666666666667,0.983333333333333,1.26024533333333
"LOPITDC2019","RF",0.991292517006803,0.9875,0.996,0.991666666666667,1.2609608
"LOPITDC2019","RF",0.944444444444444,0.989473684210526,0.933333333333333,0.983333333333333,1.2377276
"LOPITDC2019","RF",0.991292517006803,0.9875,0.996,0.991666666666667,1.2451998
"LOPITDC2019","RF",0.992969696969697,0.992307692307692,0.994117647058824,0.991666666666667,1.2482232
"LOPITDC2019","RF",0.977142857142857,0.994444444444444,0.966666666666667,0.991666666666667,1.25099913333333
"LOPITDC2019","RF",0.992969696969697,0.992307692307692,0.994117647058824,0.991666666666667,1.2123102
"LOPITDC2019","RF",0.992795031055901,0.994444444444444,0.991666666666667,0.991666666666667,1.208946
"LOPITDC2019","RF",1,1,1,1,1.2462896
"LOPITDC2019","RF",0.991292517006803,0.9875,0.996,0.991666666666667,1.2314238
"LOPITDC2019","RF",0.970117647058824,0.986425339366516,0.96078431372549,0.983333333333333,1.2283764
"LOPITDC2019","RF",1,1,1,1,1.23252893333333
"LOPITDC2019","RF",0.977142857142857,0.994444444444444,0.966666666666667,0.991666666666667,1.22107426666667
"LOPITDC2019","RF",1,1,1,1,1.23601133333333
"LOPITDC2019","RF",0.970117647058824,0.986425339366516,0.96078431372549,0.983333333333333,1.2260426
"LOPITDC2019","RF",0.977142857142857,0.994444444444444,0.966666666666667,0.991666666666667,1.21774793333333
"LOPITDC2019","RF",0.977142857142857,0.994444444444444,0.966666666666667,0.991666666666667,1.238886
"LOPITDC2019","RF",0.985353535353535,0.989473684210526,0.983333333333333,0.983333333333333,1.20341706666667
"LOPITDC2019","RF",0.992969696969697,0.992307692307692,0.994117647058824,0.991666666666667,1.24088053333333
"LOPITDC2019","RF",1,1,1,1,1.22236213333333
"LOPITDC2019","RF",0.992795031055901,0.994444444444444,0.991666666666667,0.991666666666667,1.2121914
"LOPITDC2019","RF",0.96843537414966,0.981944444444444,0.962666666666667,0.983333333333333,1.23401233333333
"LOPITDC2019","RF",0.977142857142857,0.994444444444444,0.966666666666667,0.991666666666667,1.24304046666667
"LOPITDC2019","RF",1,1,1,1,1.25272193333333
"LOPITDC2019","RF",1,1,1,1,1.24476173333333
"LOPITDC2019","RF",0.96843537414966,0.981944444444444,0.962666666666667,0.983333333333333,1.22439506666667
"LOPITDC2019","RF",1,1,1,1,1.23689853333333
"LOPITDC2019","RF",0.992969696969697,0.992307692307692,0.994117647058824,0.991666666666667,1.23698393333333
"LOPITDC2019","RF",0.992795031055901,0.994444444444444,0.991666666666667,0.991666666666667,1.23215186666667
"LOPITDC2019","RF",0.977142857142857,0.994444444444444,0.966666666666667,0.991666666666667,1.23058946666667
"LOPITDC2019","RF",1,1,1,1,1.2314982
"LOPITDC2019","RF",1,1,1,1,1.23437213333333
"LOPITDC2019","RF",1,1,1,1,1.20868866666667
"LOPITDC2019","RF",0.992795031055901,0.994444444444444,0.991666666666667,0.991666666666667,1.24244573333333
"LOPITDC2019","RF",0.962800982800983,0.985,0.95,0.975,1.21830786666667
"LOPITDC2019","RF",1,1,1,1,1.24307586666667
"LOPITDC2019","RF",0.977142857142857,0.994444444444444,0.966666666666667,0.991666666666667,1.25691986666667
"LOPITDC2019","RF",1,1,1,1,1.2220266
"LOPITDC2019","RF",1,1,1,1,1.22958846666667
"LOPITDC2019","RF",1,1,1,1,1.2323364
"LOPITDC2019","RF",1,1,1,1,1.2007304
"LOPITDC2019","RF",0.970117647058824,0.986425339366516,0.96078431372549,0.983333333333333,1.24657133333333
"LOPITDC2019","RF",0.991292517006803,0.9875,0.996,0.991666666666667,1.261819
"LOPITDC2019","RF",0.991292517006803,0.9875,0.996,0.991666666666667,1.23048773333333
"LOPITDC2019","RF",0.991292517006803,0.9875,0.996,0.991666666666667,1.24048026666667
"LOPITDC2019","RF",0.992969696969697,0.992307692307692,0.994117647058824,0.991666666666667,1.24478146666667
"LOPITDC2019","RF",0.963095238095238,0.980555555555556,0.952450980392157,0.975,1.24773193333333
"LOPITDC2019","RF",0.991292517006803,0.9875,0.996,0.991666666666667,1.2159824
"LOPITDC2019","RF",0.970096618357488,0.989473684210526,0.958333333333333,0.983333333333333,1.23416373333333
"LOPITDC2019","RF",1,1,1,1,1.24363026666667
"LOPITDC2019","RF",1,1,1,1,1.25396846666667
"LOPITDC2019","RF",1,1,1,1,1.22962166666667
"LOPITDC2019","RF",0.992795031055901,0.994444444444444,0.991666666666667,0.991666666666667,1.229678
"LOPITDC2019","RF",1,1,1,1,1.22234446666667
"LOPITDC2019","RF",0.96843537414966,0.981944444444444,0.962666666666667,0.983333333333333,1.243374
"LOPITDC2019","RF",0.977142857142857,0.994444444444444,0.966666666666667,0.991666666666667,1.23212453333333
"LOPITDC2019","RF",1,1,1,1,1.20466613333333
"LOPITDC2019","RF",0.977142857142857,0.994444444444444,0.966666666666667,0.991666666666667,1.24907926666667
"LOPITDC2019","RF",0.992969696969697,0.992307692307692,0.994117647058824,0.991666666666667,1.24626126666667
"LOPITDC2019","RF",0.992969696969697,0.992307692307692,0.994117647058824,0.991666666666667,1.25219826666667
"LOPITDC2019","RF",1,1,1,1,1.2226714
"LOPITDC2019","RF",0.977142857142857,0.994444444444444,0.966666666666667,0.991666666666667,1.23299933333333
"LOPITDC2019","RF",0.977142857142857,0.994444444444444,0.966666666666667,0.991666666666667,1.226175
"LOPITDC2019","RF",0.977142857142857,0.994444444444444,0.966666666666667,0.991666666666667,1.24348313333333
