"data","method","f1score","precision","recall","accuracy","quadloss"
"mulvey2021","SVM",0.930720909445537,0.95510998863027,0.925518341307815,0.956521739130435,1.03335253289941
"mulvey2021","SVM",0.917166294312589,0.949899105647769,0.909888357256778,0.944099378881988,1.05031860554294
"mulvey2021","SVM",0.900296849476093,0.936832611832612,0.894218500797448,0.937888198757764,0.856759876168161
"mulvey2021","SVM",0.943545806923416,0.950775613275613,0.947248803827751,0.962732919254658,0.430978834917598
"mulvey2021","SVM",0.910370572133915,0.917585681386712,0.913761676919572,0.937888198757764,1.31940665981381
"mulvey2021","SVM",0.910844931789673,0.941017686492654,0.904106858054227,0.93167701863354,1.60810682144867
"mulvey2021","SVM",0.894844536252448,0.939070583887657,0.898006379585327,0.937888198757764,1.01797682499628
"mulvey2021","SVM",0.9110065755429,0.943464722412091,0.901275917065391,0.944099378881988,0.571007597541884
"mulvey2021","SVM",0.923073865164299,0.964828159645233,0.914154704944179,0.950310559006211,0.514816162616373
"mulvey2021","SVM",0.942842701772678,0.970361078315624,0.930821371610845,0.962732919254658,1.14806156480289
"mulvey2021","SVM",0.919606736555214,0.945490552807626,0.923245614035088,0.956521739130435,0.652617243098541
"mulvey2021","SVM",0.920114527724856,0.9562122369609,0.909888357256778,0.944099378881988,0.57009362729223
"mulvey2021","SVM",0.905682848628264,0.950951353428134,0.898524720893142,0.937888198757764,1.59695463908223
"mulvey2021","SVM",0.918929316236902,0.954004329004329,0.909888357256778,0.944099378881988,1.04356312938537
"mulvey2021","SVM",0.916806958473625,0.944247351564425,0.915470494417863,0.937888198757764,1.01172522312607
"mulvey2021","SVM",0.931294816177802,0.950805580916772,0.929824561403509,0.956521739130435,1.00974881125397
"mulvey2021","SVM",0.904763107652414,0.945269535246315,0.89170653907496,0.93167701863354,1.0155851356787
"mulvey2021","SVM",0.939378918103546,0.963374451440188,0.934609250398724,0.962732919254658,1.01542812424194
"mulvey2021","SVM",0.928204358248634,0.944662214479288,0.929824561403509,0.956521739130435,1.59488338342046
"mulvey2021","SVM",0.932619039677358,0.950342712842713,0.92603668261563,0.956521739130435,1.01188156678406
"mulvey2021","SVM",0.90456218453099,0.933552164398649,0.908891547049442,0.937888198757764,0.66404160353286
"mulvey2021","SVM",0.942570248706741,0.966217048534122,0.932097288676236,0.956521739130435,1.09500558813929
"mulvey2021","SVM",0.966892942391764,0.973735414007033,0.963915470494418,0.975155279503106,1.02093177776111
"mulvey2021","SVM",0.896786029103032,0.927706947524021,0.900279106858054,0.937888198757764,1.12102020670126
"mulvey2021","SVM",0.940996782363725,0.955261908902512,0.936164274322169,0.950310559006211,1.01660970869895
"mulvey2021","SVM",0.927309186977357,0.944155844155844,0.921251993620415,0.950310559006211,0.561204772374822
"mulvey2021","SVM",0.912933629018842,0.929979674796748,0.915948963317384,0.944099378881988,0.0602846440447285
"mulvey2021","SVM",0.943033509700176,0.963003090774709,0.939393939393939,0.968944099378882,1.02568633428362
"mulvey2021","SVM",0.8638360204932,0.913613086839251,0.881858054226475,0.925465838509317,0.0605834793373971
"mulvey2021","SVM",0.954853522255899,0.969905393649413,0.949760765550239,0.968944099378882,0.642524736201511
"mulvey2021","SVM",0.950353065407245,0.954853153382565,0.953827751196172,0.962732919254658,1.1615821783807
"mulvey2021","SVM",0.928078767472707,0.956116038433112,0.928030303030303,0.962732919254658,1.02778434953845
"mulvey2021","SVM",0.916538979743783,0.925181694998768,0.916034404192299,0.937888198757764,1.01776626240745
"mulvey2021","SVM",0.889576124752435,0.907992742551566,0.89023695602643,0.937888198757764,1.1315240870596
"mulvey2021","SVM",0.946795950759951,0.954924242424242,0.951555023923445,0.962732919254658,0.999668773428114
"mulvey2021","SVM",0.933168466892807,0.957023925272588,0.938397129186603,0.962732919254658,1.49929846813453
"mulvey2021","SVM",0.917341933749916,0.950974025974026,0.912878787878788,0.956521739130435,1.03980885384063
"mulvey2021","SVM",0.955241942887158,0.960422405876951,0.958133971291866,0.962732919254658,1.12439873468209
"mulvey2021","SVM",0.948507500858598,0.957536402990948,0.951555023923445,0.962732919254658,0.0444706910620031
"mulvey2021","SVM",0.934416904233977,0.9647737883032,0.919218500797448,0.950310559006211,0.827690195791479
"mulvey2021","SVM",0.934931488817119,0.961129148629149,0.938397129186603,0.962732919254658,0.0417769174910004
"mulvey2021","SVM",0.913631173956198,0.917769336115821,0.920340624287993,0.937888198757764,0.856501186060116
"mulvey2021","SVM",0.951180757632371,0.970010938259601,0.949760765550239,0.968944099378882,0.0398468629032881
"mulvey2021","SVM",0.947145746410452,0.954853153382565,0.951555023923445,0.962732919254658,0.0397418070019524
"mulvey2021","SVM",0.894313339325846,0.927446736270266,0.908373205741627,0.937888198757764,1.1466531782907
"mulvey2021","SVM",0.947478732806657,0.95820511097673,0.94597288676236,0.968944099378882,1.14387556992585
"mulvey2021","SVM",0.942041250873405,0.95770202020202,0.944976076555024,0.962732919254658,1.01830617259625
"mulvey2021","SVM",0.91997408051689,0.945664888276079,0.923245614035088,0.956521739130435,1.14208995256486
"mulvey2021","SVM",0.926160695772133,0.950534759358289,0.933612440191388,0.956521739130435,1.60931604680998
"mulvey2021","SVM",0.893113675064109,0.929972247583438,0.902312599681021,0.937888198757764,0.054073012697293
"mulvey2021","SVM",0.866336585929335,0.879487275430158,0.872374117110959,0.906832298136646,0.42254698067781
"mulvey2021","SVM",0.965902705578097,0.976318058635132,0.959609250398724,0.975155279503106,1.01500955957755
"mulvey2021","SVM",0.903597945264612,0.947061204378278,0.90530303030303,0.950310559006211,0.045839526210279
"mulvey2021","SVM",0.909769775678867,0.94949494949495,0.917464114832536,0.944099378881988,1.47931820697294
"mulvey2021","SVM",0.943033509700176,0.963003090774709,0.939393939393939,0.968944099378882,1.38237251394833
"mulvey2021","SVM",0.913582874861395,0.937871360665478,0.924521531100479,0.950310559006211,0.0653705812696729
