"data","method","f1score","precision","recall","accuracy"
"orre2019","RF",0.73771953797819,0.744702795168003,0.734514383033878,0.755162241887906
"orre2019","RF",0.761013890798048,0.763578961594115,0.760758405074428,0.769911504424779
"orre2019","RF",0.734548355637656,0.748205701821027,0.727067848199261,0.746312684365782
"orre2019","RF",0.731933640410908,0.741755712330843,0.726910346600633,0.744837758112094
"orre2019","RF",0.739860877114187,0.750569740676599,0.735216123262937,0.743362831858407
"orre2019","RF",0.692185906867878,0.704269524569445,0.68629313107515,0.716814159292035
"orre2019","RF",0.739317311302531,0.740363626643372,0.740365566703077,0.752212389380531
"orre2019","RF",0.725534242611899,0.735416104128952,0.722828058991232,0.731563421828909
"orre2019","RF",0.744117295559896,0.748471661565452,0.744590564520114,0.759587020648968
"orre2019","RF",0.728061100137424,0.740972212374581,0.723904859941234,0.752212389380531
"orre2019","RF",0.747466870022546,0.755816201337025,0.743976528656683,0.762536873156342
"orre2019","RF",0.732174646587233,0.741366286889791,0.728865413638083,0.746312684365782
"orre2019","RF",0.738618180048247,0.743679382638156,0.736040213239112,0.746312684365782
"orre2019","RF",0.72377402236496,0.733642873447089,0.723781527438153,0.746312684365782
"orre2019","RF",0.757609221645515,0.775884491567552,0.748247653587981,0.771386430678466
"orre2019","RF",0.734315907262164,0.736700614490068,0.735591007566678,0.737463126843658
"orre2019","RF",0.747479920979901,0.76618602638213,0.739664710544539,0.759587020648968
"orre2019","RF",0.744194685879901,0.744795031116186,0.745930587839998,0.750737463126844
"orre2019","RF",0.737014192280111,0.745273345432926,0.738639569047564,0.750737463126844
"orre2019","RF",0.715512662730791,0.719784384528933,0.716444355577965,0.731563421828909
"orre2019","RF",0.752542349026577,0.758546784531556,0.748586135654739,0.75811209439528
"orre2019","RF",0.759939222921048,0.768352774080615,0.757910534204811,0.768436578171091
"orre2019","RF",0.7362378909349,0.741648043574063,0.736714189359543,0.747787610619469
"orre2019","RF",0.720887072979652,0.719148565170236,0.72500594432138,0.733038348082596
"orre2019","RF",0.724806566061593,0.745471583028312,0.718888470452103,0.746312684365782
