"data","method","f1score","precision","recall","accuracy"
"orre2019","NNET",0.738726973452196,0.744261654618661,0.738505951614866,0.752212389380531
"orre2019","NNET",0.70277535379575,0.716017435071428,0.697264731728974,0.724188790560472
"orre2019","NNET",0.686629634961194,0.710798758788499,0.680783848289574,0.716814159292035
"orre2019","NNET",0.71455003402425,0.716404707079017,0.71904393781544,0.73598820058997
"orre2019","NNET",0.725494929153584,0.746626571070669,0.721578671593687,0.747787610619469
"orre2019","NNET",0.70626466436092,0.717833228635835,0.703586993311553,0.724188790560472
"orre2019","NNET",0.736031879057084,0.753059174310161,0.730351565616056,0.752212389380531
"orre2019","NNET",0.759769586739016,0.769162528066189,0.754743152902649,0.783185840707965
"orre2019","NNET",0.695941700225365,0.71316607416714,0.691647579204473,0.727138643067847
"orre2019","NNET",0.556832258601723,0.572444373801464,0.558566970000134,0.604719764011799
"orre2019","NNET",0.703488948526987,0.716285963783651,0.697724601160702,0.721238938053097
"orre2019","NNET",0.70955492333806,0.72581439991922,0.700569168245624,0.728613569321534
"orre2019","NNET",0.704258807754104,0.707614071392228,0.705293473048925,0.715339233038348
"orre2019","NNET",0.754577211779835,0.77142922475747,0.746192622884059,0.766961651917404
"orre2019","NNET",0.666996197976056,0.686336343480609,0.661668312639865,0.685840707964602
"orre2019","NNET",0.744325880606435,0.753674627901903,0.743884516292219,0.753687315634218
"orre2019","NNET",0.740175073391635,0.742225281017753,0.743745293680974,0.756637168141593
"orre2019","NNET",0.734116825883145,0.748715569692729,0.729263688836781,0.75811209439528
"orre2019","NNET",0.729794780764426,0.746460376766055,0.721705289304997,0.753687315634218
"orre2019","NNET",0.764972020768972,0.777535398317996,0.759994742833514,0.783185840707965
"orre2019","NNET",0.622850639312085,0.647022151084938,0.625762708411644,0.671091445427729
"orre2019","NNET",0.746792968162812,0.758651733790198,0.742117808154561,0.750737463126844
"orre2019","NNET",0.731827626182404,0.750674591034397,0.722376974745212,0.752212389380531
"orre2019","NNET",0.601514288565176,0.63503658620285,0.59715410348522,0.654867256637168
"orre2019","NNET",0.674180414158494,0.689928343083609,0.672033226776147,0.691740412979351
"orre2019","NNET",0.729155381285501,0.744289070799276,0.724212672927243,0.744837758112094
"orre2019","NNET",0.73389945085627,0.739015262839369,0.733759439813872,0.746312684365782
"orre2019","NNET",0.714586177488682,0.726896984738435,0.711119571706003,0.730088495575221
"orre2019","NNET",0.747804311804561,0.765782004228932,0.743522543873664,0.766961651917404
"orre2019","NNET",0.706909796652587,0.722381374723192,0.704140591530491,0.738938053097345
"orre2019","NNET",0.706131898822288,0.71535701025906,0.704915293759465,0.727138643067847
"orre2019","NNET",0.732898146604926,0.744809227902065,0.729427024113826,0.749262536873156
"orre2019","NNET",0.715407973983886,0.721222574595839,0.714328193116229,0.743362831858407
"orre2019","NNET",0.738533575212812,0.770599784604874,0.735475173750891,0.772861356932153
"orre2019","NNET",0.701922331369799,0.718188199461906,0.702281083595446,0.725663716814159
"orre2019","NNET",0.730270760712853,0.742137090858774,0.726565301870363,0.74188790560472
"orre2019","NNET",0.735394771783501,0.749707057246754,0.729055015851835,0.75811209439528
"orre2019","NNET",0.751874673941833,0.767682464279481,0.747960420538937,0.765486725663717
"orre2019","NNET",0.741550619709528,0.74634936033153,0.740742267041809,0.747787610619469
"orre2019","NNET",0.751598638615909,0.758140749120404,0.751812278271049,0.761061946902655
"orre2019","NNET",0.753698325036989,0.763120766378582,0.750172103783785,0.75811209439528
"orre2019","NNET",0.738115924838448,0.745403481752218,0.735971801316381,0.750737463126844
"orre2019","NNET",0.708526019309621,0.717207102508197,0.705093069675061,0.730088495575221
"orre2019","NNET",0.738106284371292,0.75734914227873,0.730185230335309,0.74188790560472
"orre2019","NNET",0.735064548243226,0.750545722726866,0.733004802094778,0.756637168141593
"orre2019","NNET",0.72248438947437,0.727476873150749,0.720985674125617,0.740412979351032
"orre2019","NNET",0.738277551618689,0.745909710130927,0.7353238968278,0.753687315634218
"orre2019","NNET",0.729797100171033,0.747800973258718,0.721675094459354,0.743362831858407
