data,method,f1score,precision,recall,accuracy
mulvey2021,DeepSP,0.8840181636071076,0.9195245675161108,0.8807985873775348,0.9254658385093167
mulvey2021,DeepSP,0.8682951729723496,0.8919733044733046,0.8540276310611238,0.9006211180124224
mulvey2021,DeepSP,0.867457477697812,0.8799737956057246,0.8661198450672135,0.8944099378881988
mulvey2021,DeepSP,0.902791790883823,0.9509659997100189,0.8872066529961267,0.937888198757764
mulvey2021,DeepSP,0.926145666074929,0.9301948051948052,0.9277910685805423,0.9503105590062112
mulvey2021,DeepSP,0.8699765029978933,0.8779220779220779,0.8717703349282296,0.906832298136646
mulvey2021,DeepSP,0.8886105494860704,0.9104761272774564,0.8763613579403053,0.9192546583850931
mulvey2021,DeepSP,0.8936871652826214,0.9284733672543843,0.8780075187969925,0.9254658385093167
mulvey2021,DeepSP,0.9223729194403681,0.9477783288598437,0.9171850079744815,0.9440993788819876
mulvey2021,DeepSP,0.9607025016558683,0.9668483616654349,0.9605832763727501,0.968944099378882
mulvey2021,DeepSP,0.9024402590525175,0.9024482296013396,0.9041979949874687,0.9254658385093167
mulvey2021,DeepSP,0.9353574407810608,0.9463664326104517,0.9296308954203691,0.9565217391304348
mulvey2021,DeepSP,0.8899480529245924,0.90254329004329,0.8828548644338118,0.9254658385093167
mulvey2021,DeepSP,0.8979174195366639,0.9223647119913949,0.8872066529961267,0.9316770186335404
mulvey2021,DeepSP,0.8914856385444622,0.9317122271667727,0.8842617908407383,0.9254658385093167
mulvey2021,DeepSP,0.910757092455657,0.9199765254001455,0.907552973342447,0.937888198757764
mulvey2021,DeepSP,0.951623894446861,0.9592171717171717,0.9465367965367967,0.9627329192546584
mulvey2021,DeepSP,0.9005552160787065,0.896382657746294,0.912377534745956,0.9254658385093167
mulvey2021,DeepSP,0.9254271466746112,0.9377371273712737,0.9201070858965597,0.9440993788819876
mulvey2021,DeepSP,0.9152966310777871,0.9412518037518037,0.899652540442014,0.937888198757764
mulvey2021,DeepSP,0.90971014920382,0.9039263766536493,0.9205627705627706,0.9316770186335404
mulvey2021,DeepSP,0.9159712192862224,0.9478839143312828,0.9053429027113237,0.937888198757764
mulvey2021,DeepSP,0.9454948376977984,0.9478668261562998,0.9470551378446117,0.9565217391304348
mulvey2021,DeepSP,0.9304160579702375,0.9287934287934287,0.946103896103896,0.9440993788819876
mulvey2021,DeepSP,0.919923622387108,0.9177802460697198,0.9264923672818409,0.937888198757764
mulvey2021,DeepSP,0.8713775046026663,0.8768087175981912,0.8681590339485077,0.9006211180124224
mulvey2021,DeepSP,0.9424943748260147,0.9422030454925192,0.9443495101389839,0.9565217391304348
mulvey2021,DeepSP,0.9147092811049575,0.9118731481171672,0.9230291638186375,0.937888198757764
mulvey2021,DeepSP,0.8924014546427,0.9181664203005667,0.8968159033948507,0.9254658385093167
mulvey2021,DeepSP,0.89751716001716,0.9475807540647113,0.8824219640009114,0.9316770186335404
mulvey2021,DeepSP,0.9262796986536941,0.9327339327339327,0.9291125541125542,0.9440993788819876
mulvey2021,DeepSP,0.9012688756230429,0.9218402364669193,0.895431761221235,0.9316770186335404
mulvey2021,DeepSP,0.9387115054135152,0.9421717171717172,0.937531328320802,0.9565217391304348
mulvey2021,DeepSP,0.9142020933244404,0.9284992784992785,0.9090681248575986,0.937888198757764
mulvey2021,DeepSP,0.9660572988681662,0.976570583887657,0.957900432900433,0.9751552795031055
mulvey2021,DeepSP,0.9288165493834832,0.9250313283208021,0.9374231032125769,0.9440993788819876
mulvey2021,DeepSP,0.9293335072388157,0.9498556998557,0.9203463203463204,0.9503105590062112
mulvey2021,DeepSP,0.906539585738696,0.9557506887052342,0.8902369560264297,0.937888198757764
mulvey2021,DeepSP,0.9317132517433723,0.9623273974847162,0.9180280246069721,0.9503105590062112
mulvey2021,DeepSP,0.9056913763220433,0.91925555043626,0.8957564365459103,0.9254658385093167
mulvey2021,DeepSP,0.893264202635191,0.9070969434605799,0.891034404192299,0.9192546583850931
mulvey2021,DeepSP,0.9186872955232809,0.9371238517579982,0.9082251082251084,0.9316770186335404
mulvey2021,DeepSP,0.9225183842830901,0.9191974691974693,0.9274436090225563,0.937888198757764
mulvey2021,DeepSP,0.9195612040119353,0.9222355130249867,0.9201070858965597,0.937888198757764
mulvey2021,DeepSP,0.8821256471270544,0.9025518341307815,0.8793916609706084,0.9130434782608695
mulvey2021,DeepSP,0.8953359351086623,0.8999771749054389,0.9001480975165184,0.9192546583850931
mulvey2021,DeepSP,0.9063495427059504,0.9054099608525447,0.9114262930052405,0.9254658385093167
mulvey2021,DeepSP,0.8850930118482302,0.9468549127640036,0.8812314878104351,0.9316770186335404
mulvey2021,DeepSP,0.9339622116587063,0.9311868686868686,0.9389154704944179,0.9503105590062112
mulvey2021,DeepSP,0.9071986050672304,0.9114476210064445,0.9059068124857599,0.9254658385093167
mulvey2021,DeepSP,0.9003729348556935,0.9160494715927089,0.8913192071086808,0.9316770186335404
mulvey2021,DeepSP,0.9213517286688018,0.9453213453213454,0.9146103896103895,0.9503105590062112
mulvey2021,DeepSP,0.8766231515556488,0.9093273617447424,0.8620984278879017,0.9130434782608695
mulvey2021,DeepSP,0.9104025738327007,0.9085858585858585,0.9153223969013442,0.9316770186335404
mulvey2021,DeepSP,0.9231906069749033,0.943447634237108,0.9210811118705855,0.9440993788819876
mulvey2021,DeepSP,0.8832436493842519,0.9175324675324675,0.8716222374117112,0.9192546583850931
mulvey2021,DeepSP,0.898664934129512,0.9033930383810767,0.8960583276372751,0.9254658385093167
mulvey2021,DeepSP,0.8824302022249235,0.8754831129831129,0.8949988607883345,0.906832298136646
mulvey2021,DeepSP,0.9019719577153181,0.9128641256048188,0.8981373889268626,0.9316770186335404
mulvey2021,DeepSP,0.9197896366677681,0.9275987224157956,0.9153223969013443,0.937888198757764
mulvey2021,DeepSP,0.8850768140241825,0.8885392385392386,0.8848257006151742,0.9130434782608695
