"data","method","f1score","precision","recall","accuracy","quadloss"
"orre2019","WithoutAttention",0.759922288760567,0.759164084871955,0.763587546777232,0.764288382517744,3.38090452071133
"orre2019","WithoutAttention",0.765049642420037,0.7627353661062,0.769910438943717,0.76765035487486,1.64500859275027
"orre2019","WithoutAttention",0.755472373622142,0.754136445022697,0.76750160766655,0.758311542771759,4.03766899709324
"orre2019","WithoutAttention",0.757015610833292,0.756396389495195,0.763061168263986,0.761299962644752,3.39151623739107
"orre2019","WithoutAttention",0.758841972256044,0.758408695523471,0.762425842390049,0.766529697422488,2.22720268049294
"orre2019","WithoutAttention",0.752720181842196,0.751280074800877,0.75681600460169,0.758685095255883,2.27886733740421
"orre2019","WithoutAttention",0.760177676361066,0.76185936455872,0.766120608842394,0.762794172581248,3.65433406030481
"orre2019","WithoutAttention",0.755125243628509,0.753570781255897,0.762208057248605,0.76017930519238,2.78047883037127
"orre2019","WithoutAttention",0.755594820654412,0.753498784234139,0.759191213748945,0.760552857676504,2.05300550385876
"orre2019","WithoutAttention",0.754001411367172,0.750382852805572,0.762787792120705,0.76017930519238,4.01876815887684
"orre2019","WithoutAttention",0.758050473021458,0.756302806034337,0.761830857875215,0.765035487485992,1.36059421852665
"orre2019","WithoutAttention",0.758491605770853,0.755830231785337,0.765135041193457,0.76391483003362,3.6768518495779
"orre2019","WithoutAttention",0.767837814035319,0.766983379470101,0.776183697721158,0.769891669779604,3.53586918798305
"orre2019","WithoutAttention",0.756045944940382,0.758344687276973,0.762801943112267,0.757564437803511,5.62151643376947
"orre2019","WithoutAttention",0.750179577335974,0.751058720043645,0.756172061055294,0.754949570414643,4.03218796407427
"orre2019","WithoutAttention",0.754071991925471,0.749418900694658,0.761780516429373,0.763541277549496,3.32705863060555
"orre2019","WithoutAttention",0.762646029975734,0.7595999720804,0.769853584488053,0.76578259245424,2.20283857781669
"orre2019","WithoutAttention",0.76081781539614,0.758568747470289,0.768459783623182,0.766529697422488,2.74344956193147
"orre2019","WithoutAttention",0.752690336128531,0.751144327238427,0.756460033794508,0.759432200224131,2.49291936482506
"orre2019","WithoutAttention",0.759271856655432,0.757534307417633,0.763324430549869,0.76391483003362,3.80701304199838
"orre2019","WithoutAttention",0.750701239971993,0.749676564484128,0.757360572622365,0.757190885319387,4.50513682665967
"orre2019","WithoutAttention",0.74493759788643,0.742866939077832,0.751841607474341,0.752334703025775,3.00124904433128
"orre2019","WithoutAttention",0.760672156636232,0.760501434736163,0.770920732066586,0.764661935001868,4.76647679365499
"orre2019","WithoutAttention",0.757647004577741,0.754695617407912,0.763921720980881,0.764661935001868,3.15917343729033
"orre2019","WithoutAttention",0.759620523637036,0.756871592295547,0.765353929316934,0.765409039970116,2.675853285503
"orre2019","WithoutAttention",0.76575791822349,0.766718811993412,0.769117799307519,0.772132984684348,2.46984510421973
"orre2019","WithoutAttention",0.759948025235891,0.75770957072117,0.765728932637855,0.760926410160628,2.4259803925165
"orre2019","WithoutAttention",0.761834111358754,0.760402875910065,0.768571337843732,0.76578259245424,3.43892816606331
"orre2019","WithoutAttention",0.755639220317497,0.754980744763928,0.762494476207095,0.76017930519238,3.30482737499978
"orre2019","WithoutAttention",0.754520546757194,0.751388724343923,0.760484629128444,0.763167725065372,2.90616797752954
"orre2019","WithoutAttention",0.754680821617266,0.754508826606643,0.76253600027165,0.758685095255883,3.03777630850547
"orre2019","WithoutAttention",0.758777704626466,0.759156029628655,0.763929421425456,0.760552857676504,3.77481248501561
"orre2019","WithoutAttention",0.753318160161976,0.750419892070477,0.763474007034322,0.760926410160628,4.68015933731787
"orre2019","WithoutAttention",0.750983310163103,0.749579196737313,0.758017460890782,0.757190885319387,2.30175405917544
"orre2019","WithoutAttention",0.753478193294446,0.751983226223176,0.762646831518303,0.759805752708255,4.63557582633207
"orre2019","WithoutAttention",0.759854695580219,0.755463912623023,0.766765527370485,0.76391483003362,3.08651166619106
"orre2019","WithoutAttention",0.75857891781837,0.756714194740147,0.764666977114063,0.764288382517744,4.58788305249863
"orre2019","WithoutAttention",0.765069782931516,0.764426402940249,0.768775142499747,0.769891669779604,1.78792300111508
"orre2019","WithoutAttention",0.752035879508247,0.748321395201714,0.760536371370253,0.758311542771759,2.13776229267115
"orre2019","WithoutAttention",0.761168031084744,0.760820410106014,0.769796123646549,0.765035487485992,2.45317610013998
"orre2019","WithoutAttention",0.755365493428448,0.756646671346512,0.756820997435696,0.760926410160628,2.24338602207237
"orre2019","WithoutAttention",0.766470459152872,0.766404045317295,0.768908888818669,0.77325364213672,2.35709976316884
"orre2019","WithoutAttention",0.752733956519703,0.754925879831225,0.755345964331362,0.757564437803511,3.30328514143441
"orre2019","WithoutAttention",0.756528696291639,0.753044625437953,0.763636615246578,0.763541277549496,3.17563865985437
"orre2019","WithoutAttention",0.76078207764468,0.760067277290655,0.76435258625055,0.766903249906612,1.78796849687045
"orre2019","WithoutAttention",0.753126153516562,0.753473260960132,0.760874757570833,0.760552857676504,2.96086913874526
"orre2019","WithoutAttention",0.759248133733706,0.758737885330837,0.764555052185146,0.762794172581248,3.66152543848584
"orre2019","WithoutAttention",0.749768449083652,0.747903861324602,0.757265841782619,0.753828912962271,4.71312294043852
"orre2019","WithoutAttention",0.757676428380425,0.755548694579007,0.761939171993727,0.762794172581248,3.22441600227261
"orre2019","WithoutAttention",0.755221185505449,0.752880523817277,0.760672759844131,0.760926410160628,1.66333234001075
