,R1_Con_03,R1_Con_06,R1_Con_12,R1_Con_24,R1_Con_80,R2_Con_03,R2_Con_06,R2_Con_12,R2_Con_24,R2_Con_80,R3_Con_03,R3_Con_06,R3_Con_12,R3_Con_24,R3_Con_80,markers
P18084,0.14751945333703131,0.15857506623557965,0.23416053628596253,0.29867954582358824,0.16244129492677342,0.12438874977982103,0.13205784146588695,0.2705084698269875,0.3440945570605009,0.04775003421445398,0.1347939361278803,0.1110183853331943,0.0791171903433183,0.1985238476909513,0.07225640084224492,Plasma membrane
P32004;P32004-2;P32004-3,0.13205424553248427,0.12395783563870628,0.15291244026894998,0.1822394591039462,0.12372006138752464,0.0854672239626392,0.10654598266654783,0.23043898887749753,0.29674490976715,0.12539791151131197,0.06997011185552507,0.07612607243794421,0.06066321362208699,0.20377009435819438,0.12787506122125078,Plasma membrane
Q9NUP9,0.11672684759479468,0.15002367109144993,0.21113541473778924,0.1898223398063017,0.11323498284781745,0.08570371008435415,0.12872122266811561,0.33006855572757,0.37932795356096866,0.05964388228474279,0.06045636295916001,0.08086558914907571,0.07514435256556413,0.24759445172657665,0.0893574862236261,Plasma membrane
P43121;P43121-2,0.112681402830249,0.11299850965068124,0.13430780073310195,0.17267231035169628,0.12726157729513338,0.0794597347138146,0.10203729538931179,0.21820837530732154,0.30455010777666036,0.13733044101933317,0.0625554838130717,0.07018086198242547,0.060183714523061704,0.18891298694200173,0.11506187579609314,Plasma membrane
P08581;P08581-2,0.14059594163306924,0.15683979794894556,0.18718646391521576,0.22633136453410566,0.11900326706957631,0.11289904079102114,0.12421351087763709,0.26655026184023484,0.29970548913121997,0.12393700217131014,0.09051858423212517,0.08947782784075678,0.0732681166260402,0.21970849933954,0.09578339395663572,Plasma membrane
P17342;P17342-2,0.25922580043165877,0.25036159999663465,0.22851719873636517,0.22996359516609566,0.08100156533644318,0.1951468952174107,0.19192786185606972,0.3088098525034385,0.28156143682416207,0.08791120114301561,0.18128232530537572,0.16456539139057882,0.09306467150381133,0.20547823778936733,0.06416121981869337,Plasma membrane
Q9Y639;Q9Y639-4;Q9Y639-5;Q9Y639-3;Q9Y639-1,0.11111742878848947,0.09675794798840393,0.16290113186105315,0.22565296575869812,0.1478893840629692,0.08136973337397954,0.09663279911193261,0.22648011243087243,0.3332376599716972,0.15747517718889417,0.059298049208728804,0.06144785203868786,0.056998835850971125,0.24709772475159086,0.12667984996621748,Plasma membrane
O15031,0.11626036066781292,0.10879468287505303,0.13786234063640115,0.16852405586906016,0.12370224121744655,0.09401683964362158,0.09439203935743046,0.1902601821998401,0.2641109854749266,0.12364639942550137,0.0748871422029068,0.06948640380143768,0.05118826812231186,0.18187079043359056,0.12576065746697188,Plasma membrane
Q12913,0.23489477687976743,0.1537474793088489,0.21524421862873946,0.18120088913814772,0.10203423848555476,0.19678510405261207,0.15755319372208496,0.3017498714464753,0.31939220339674607,0.09900837660168703,0.15426354951559104,0.11770467909103444,0.0732319938882074,0.15739547915629482,0.043973540364660654,Plasma membrane
P15151;P15151-3;P15151-2;P15151-4,0.18030618298223622,0.16832161648079327,0.17436087908207965,0.1851020518782241,0.14429058835056532,0.10430809609403116,0.12711675618123044,0.29112609768810915,0.19967608187359315,0.13199470747891315,0.08664237476025326,0.0928196434105414,0.08277614034651766,0.2160440837710397,0.09193476587416059,Plasma membrane
Q01974,0.13334080645799345,0.1389258598195477,0.15365239685448995,0.1932237566086831,0.11896390298920435,0.11924689291235563,0.12706400528187312,0.2632947887231298,0.2988976887157405,0.1400079764165347,0.07842991454925238,0.09067398031453316,0.06959896259699758,0.18002907505340754,0.07606890584196625,Plasma membrane
