"data","method","f1score","precision","recall","accuracy","quadloss"
"hirst2018","NNET",0.859196213143582,0.909960759017363,0.869444444444444,0.935897435897436,1.82387478690082
"hirst2018","NNET",0.871642616642617,0.891084312512884,0.875791130846278,0.923076923076923,1.85540717677158
"hirst2018","NNET",0.788308071980715,0.831008322869378,0.78387286732875,0.878205128205128,1.85774360948802
"hirst2018","NNET",0.860929997227332,0.877525252525252,0.868670157456922,0.935897435897436,1.83611598415342
"hirst2018","NNET",0.891165778665779,0.939448051948052,0.877042483660131,0.942307692307692,1.92929810479029
"hirst2018","NNET",0.724139167284329,0.720283018867925,0.738485962566845,0.871794871794872,1.91129398312535
"hirst2018","NNET",0.830152569472958,0.863690476190476,0.828708964646465,0.923076923076923,1.93628262132664
"hirst2018","NNET",0.867805474095797,0.86782523032523,0.87852991575418,0.916666666666667,1.85314733317899
"hirst2018","NNET",0.866784218491536,0.86799570756944,0.894020297512945,0.91025641025641,1.84817430595494
"hirst2018","NNET",0.84290331761262,0.876807036733206,0.854193722943723,0.91025641025641,1.83528583560394
"hirst2018","NNET",0.829119425171931,0.850008787508788,0.834528318903319,0.91025641025641,1.85969231712235
"hirst2018","NNET",0.891404883773966,0.905359972271737,0.889156268568033,0.935897435897436,1.83677768667786
"hirst2018","NNET",0.855178724467342,0.856831065759637,0.859286801841949,0.916666666666667,1.85326180016029
"hirst2018","NNET",0.864379384232325,0.910491709548313,0.864188762626263,0.923076923076923,1.83647098978293
"hirst2018","NNET",0.864124813408419,0.864428815004263,0.877958816102199,0.916666666666667,1.81419773134336
"hirst2018","NNET",0.879148575438898,0.898909659522867,0.874994562218827,0.916666666666667,1.94079410893265
"hirst2018","NNET",0.765670811529945,0.735185008346773,0.808143010992276,0.891025641025641,1.84981152675091
"hirst2018","NNET",0.82380461136855,0.910422502334267,0.798878490790256,0.923076923076923,1.86595063258647
"hirst2018","NNET",0.905876172289372,0.93308071593176,0.902248588829471,0.948717948717949,1.87045854370453
"hirst2018","NNET",0.786880906846457,0.902869352869353,0.790715187590188,0.916666666666667,1.83339950173814
"hirst2018","NNET",0.853548398177554,0.916428995840761,0.821100713012478,0.923076923076923,1.78296126568773
"hirst2018","NNET",0.837894540100422,0.864741231420798,0.842936720142602,0.923076923076923,1.85308783237815
"hirst2018","NNET",0.868734651147659,0.912936952339126,0.870840760546643,0.935897435897436,1.84599477227332
"hirst2018","NNET",0.878115920027685,0.90051990493167,0.8808229352347,0.92948717948718,1.92874722933905
"hirst2018","NNET",0.908663702181601,0.940247252747253,0.901317401960784,0.948717948717949,1.86865569609372
"hirst2018","NNET",0.889979230328495,0.905744021093286,0.8823854352347,0.92948717948718,1.85706162340201
"hirst2018","NNET",0.825140914461303,0.916841491841492,0.821006944444444,0.935897435897436,1.8745748296621
"hirst2018","NNET",0.895909813457305,0.905172169878052,0.895304144385027,0.935897435897436,1.84235988142958
"hirst2018","NNET",0.864589537119722,0.932929772699594,0.855577837195484,0.92948717948718,1.8494440814186
"hirst2018","NNET",0.796121382605535,0.844642857142857,0.798910984848485,0.903846153846154,1.9107065480042
"hirst2018","NNET",0.900807544124376,0.920003607503608,0.918741644385027,0.961538461538462,1.85918998801892
"hirst2018","NNET",0.856142191142191,0.855468532442217,0.874762329174094,0.916666666666667,1.85043638978205
"hirst2018","NNET",0.791217596678762,0.834416278166278,0.79437295751634,0.91025641025641,1.83431109944254
"hirst2018","NNET",0.844311284528676,0.883429419986024,0.834390782828283,0.916666666666667,1.87745625657309
"hirst2018","NNET",0.847714812420695,0.891367456073338,0.841721442364825,0.916666666666667,1.9049021579339
"hirst2018","NNET",0.89386395898591,0.892399267399267,0.911307003862151,0.942307692307692,1.86600789241093
"hirst2018","NNET",0.761161079477911,0.776778083028083,0.7674790181224,0.903846153846154,1.83662841252188
"hirst2018","NNET",0.83991374668518,0.851487401487401,0.847726344325609,0.897435897435897,1.91645770985916
"hirst2018","NNET",0.829368296528094,0.859201330070895,0.834195951107716,0.923076923076923,1.84037884533573
"hirst2018","NNET",0.834929134123666,0.920088013838014,0.799842171717172,0.903846153846154,1.85800513260508
"hirst2018","NNET",0.831772542130598,0.864708004413887,0.831241644385027,0.923076923076923,1.85082483261485
"hirst2018","NNET",0.880056848781095,0.953833960423634,0.838023751167133,0.942307692307692,1.85122221219026
"hirst2018","NNET",0.903430800903363,0.910329254079254,0.899368686868687,0.955128205128205,1.91548892008017
"hirst2018","NNET",0.814373247525421,0.889596636664085,0.819755591630592,0.916666666666667,1.84871498212622
"hirst2018","NNET",0.892473060483895,0.894586783988958,0.897998498641881,0.935897435897436,1.83646374538831
"hirst2018","NNET",0.966304547121379,0.970512820512821,0.970588235294118,0.980769230769231,1.86051399150262
"hirst2018","NNET",0.906242081844751,0.92531746031746,0.898084839996605,0.948717948717949,1.91760909038748
"hirst2018","NNET",0.904149612683836,0.914583333333333,0.920256795900178,0.942307692307692,1.82579441922526
"hirst2018","NNET",0.851930939430939,0.866005291005291,0.857244318181818,0.923076923076923,1.84174158049645
"hirst2018","NNET",0.817761874970653,0.914772727272727,0.785653409090909,0.916666666666667,1.86306066209762
"hirst2018","NNET",0.865049617977868,0.887328486730661,0.858143010992276,0.923076923076923,1.83097756106957
"hirst2018","NNET",0.74030243310706,0.822837752525252,0.716314006663271,0.871794871794872,1.93825759971495
"hirst2018","NNET",0.815647225276381,0.891023151684916,0.796238249087514,0.903846153846154,1.81340583874199
"hirst2018","NNET",0.837832876504198,0.924544205794206,0.79781746031746,0.923076923076923,1.88643697494299
