"","R1_Con_03","R1_Con_06","R1_Con_12","R1_Con_24","R1_Con_80","R2_Con_03","R2_Con_06","R2_Con_12","R2_Con_24","R2_Con_80","R3_Con_03","R3_Con_06","R3_Con_12","R3_Con_24","R3_Con_80","markers"
"P53985;P53985-2",0.0102700704827782,0.0133804773320542,0.017170766765384,0.0384047835075859,0.0213293570277265,0.0110783172868729,0.0113147089537215,0.0173998819720849,0.0408601223676706,0.0295909379338473,0.00790727326969976,0.00912449444927365,0.0135928007076451,0.0305611326202029,0.0189523800461551,"Plasma membrane"
"O15427",0.00868202841580014,0.0107315891539099,0.0125544993415104,0.0243669846973969,0.0455310608312033,0.00846932138528598,0.00846617725822825,0.0122101490781009,0.0262247536849853,0.0655154058124793,0.00620500309901567,0.00669070237884653,0.00958753700842599,0.0222166751922634,0.0464592618191154,"Plasma membrane"
"Q15758;Q15758-3;Q15758-2",0.00702398620189451,0.00819279549630782,0.00936478491512532,0.0224766649853652,0.0699366144418308,0.0080693385239021,0.00709531184924575,0.00898351071423663,0.0203936835006173,0.0679240499974616,0.00599067292227424,0.00614422750064823,0.00815304394125538,0.0205379248575219,0.0470135962811625,"Plasma membrane"
"P11166",0.0122694019930374,0.0121491439689789,0.0128255750678663,0.0270734731085368,0.0473079811241967,0.0121694304102843,0.00956448905514033,0.00988744920072233,0.0203529808328834,0.0496871749604942,0.00852046763979914,0.00786432298221723,0.00999228952938864,0.0179575578435416,0.0475238288596862,"Plasma membrane"
"Q9Y6M5",0.00695956179493674,0.00911170527967743,0.011304777008185,0.0234655264263328,0.0661321203316772,0.00799476030462056,0.00722075440435212,0.0109232201550036,0.0229935313570859,0.0636368177278267,0.00531517058165856,0.00524387622154854,0.00739018853177407,0.0189821233792911,0.0557724336835925,"Plasma membrane"
"P08195;P08195-4",0.00587195220393191,0.00836836378286447,0.0108004283641566,0.0237443570412306,0.0618266527573581,0.00683348319640614,0.00739287169628553,0.011211913243032,0.0238745206253646,0.0624512280199369,0.00497046441317113,0.00588937732890469,0.00850996916592645,0.021486438739034,0.0625394033511245,"Plasma membrane"
"P30825",0.0219935182265105,0.0166804090114559,0.0163804697707768,0.0260149950917971,0.0346718540803776,0.0232582659210344,0.0133088394642426,0.0109532761056431,0.0201001371584977,0.0300523689706193,0.021278386397019,0.0147991844832056,0.0173024965558419,0.0243481464666667,0.0467068284452744,"Plasma membrane"
"Q01650",0.00602158127013421,0.00847831786128175,0.0111175071328499,0.027216840243126,0.0592676587249932,0.00710333389151212,0.00723714680862621,0.0110650104720125,0.0236684945146882,0.0560760760181647,0.005353588044989,0.00585487758796485,0.00795913659920417,0.0240820396388358,0.0645698214695701,"Plasma membrane"
"O00161;O00161-2",0.00731413867047891,0.00932162973552537,0.0113243173695497,0.0231456754824875,0.0444420300214439,0.00779139385275197,0.00761366690493209,0.00992697641172266,0.0194904932094353,0.0593932809149392,0.00545932809149392,0.00603127948534668,0.00940477483917084,0.0193589706933524,0.047532237312366,"Plasma membrane"
"O00186",0.0123687780278004,0.0174851981296181,0.0206933605698388,0.0264704787135007,0.0434103083789492,0.0159261209790247,0.0137223046764867,0.0169619593261093,0.0276450530101126,0.0453466536867695,0.0120604522749398,0.0116097732241745,0.0154213944877994,0.0265768713128315,0.037684258682966,"Plasma membrane"
"P33897",0.00855558870123573,0.00571670051171831,0.00975044162270098,0.0331455610297159,0.0646805422442647,0.0118949147068241,0.00474327550758463,0.00766955534486245,0.0234284676308843,0.0694597394720944,0.010055508172245,0.00459508500794674,0.00643159635910311,0.0210801521879973,0.0563949562044531,"Peroxisome"
"P28288;P28288-2",0.00725798517120722,0.00433982271713199,0.00801615912907542,0.0284878650961635,0.0891459863283139,0.00930899036557339,0.00369962991087083,0.00588543466762195,0.0184666150341456,0.0718869331880223,0.00648433827542334,0.00361410829206516,0.00488322556936627,0.0168957754674888,0.0623576216412583,"Peroxisome"
"P09110;P09110-2",0.00868838572442585,0.0061408510962006,0.0100293017959147,0.0357341206629996,0.100146594774408,0.0123773348349336,0.00475658003485558,0.00762487295214879,0.0224336334055345,0.0464092859753471,0.00904941038929692,0.00492302201438265,0.00667929947945414,0.0214166786302797,0.0180066199294538,"Peroxisome"
"Q15067",0.00714992508689607,0.00425308191058047,0.00792884814897711,0.028455992932033,0.0852220259521799,0.00922470089891715,0.00368306388059261,0.00575992473324111,0.0177332705361866,0.0711560211041397,0.00611357970119924,0.00327118816280735,0.00454330352714294,0.0170419993743274,0.0698272086735124,"Peroxisome"
"O00116",0.00732247115687104,0.00451655408155779,0.00783882824380296,0.0283405916472269,0.0904483403370283,0.00983298004960378,0.00369398425986137,0.0057986105178379,0.0185235252791343,0.0648139121089045,0.0065998225038218,0.00369649694641579,0.00500502034773572,0.0163986300162856,0.0855067234466823,"Peroxisome"
"P04040",0.00790009310873392,0.00457802227291024,0.00797149002435464,0.0271714867716478,0.0940357553801804,0.0094604979081029,0.00364612175694961,0.00579843788752953,0.0186802955084184,0.0708195601527146,0.00636107485698255,0.00343835510613989,0.00479367673786029,0.017474354439335,0.071635176398359,"Peroxisome"
"Q8WVX9",0.00942122440372221,0.00619250131352317,0.010986101695219,0.0391483172516147,0.102104833138002,0.0111284809359673,0.0041657377997668,0.00681329471636611,0.0191475187330757,0.0770261735857833,0.00730445331399631,0.00412720579545241,0.00552869544074788,0.0197220139911998,0.0481958708227997,"Peroxisome"
"O15228;O15228-2",0.010328268438704,0.00670181431786595,0.0110006551947123,0.0437590865879058,0.0612973424420338,0.0148693392824918,0.00500632311509397,0.00873154256263891,0.0273507629828978,0.0193285997116005,0.00913881614875931,0.00530759885958653,0.00671414516297702,0.0246865890439967,0.0537873835061193,"Peroxisome"
"Q9UJ83;Q9UJ83-2;Q9UJ83-3;Q9UJ83-4",0.00787738421560887,0.00500030405946224,0.00870762935793994,0.0318597992820324,0.0689101708022127,0.0111925564131509,0.00393684398951008,0.00617121900738622,0.0192045892473485,0.0715855420473754,0.00748998341885867,0.00391053030522378,0.00524742387710753,0.0176284083591623,0.080906218645243,"Peroxisome"
"P51659;P51659-3;P51659-2",0.00765378826680297,0.00479822266380776,0.00828015660320357,0.0271297977522247,0.0880576542843663,0.0101289824384212,0.0039780334001528,0.00587672578461551,0.0185866229004301,0.0664961453071899,0.00717530889034183,0.00383074318094184,0.00526352974424191,0.0177175935002075,0.0662078944136121,"Peroxisome"
"O75381;O75381-2",0.00828357264232802,0.0041244560488675,0.00750036334068742,0.0273022448578553,0.117897916812015,0.00862645914570534,0.00347981454674793,0.00536777292315281,0.0174254772258652,0.0733382909316858,0.00593565545098054,0.00334280870309911,0.00498836640390602,0.0192105696512569,0.068389865970798,"Peroxisome"
"Q8WUM0",0.00805301514901646,0.00785306761388251,0.0139504705460476,0.0327748758801466,0.0903950843667516,0.0112763858827926,0.00627014962740546,0.0108024361698825,0.0225410939180916,0.0483348956014675,0.00767206097773205,0.00593419789280363,0.00943171321713021,0.0287944388381282,0.0472112588121464,"Nuclear pore complex"
"O75694;O75694-2",0.0122985659471412,0.0134802287355464,0.020634435516751,0.0324361756406894,0.0521284286245688,0.0163661146923264,0.0100215893789869,0.0143911469721805,0.0247285695478523,0.0391058921713564,0.0121560688146302,0.00934079337724372,0.0128617486439909,0.0254176601588014,0.0403585908437298,"Nuclear pore complex"
"Q12769",0.0111568311075387,0.0122279089698139,0.0195242080548051,0.0332262781088951,0.0633047620586929,0.0131785546322639,0.00897702800137344,0.0133155437957312,0.0271751021111311,0.0451945975416063,0.0115124116124236,0.0098598689555749,0.0130169271300435,0.0228387544905836,0.0568928807815833,"Nuclear pore complex"
"Q92621",0.00732677182505772,0.00762622860723777,0.0140090547473752,0.0337659639351624,0.101807263234442,0.010623343286183,0.00601540848572587,0.00996544987215447,0.0244042532514318,0.048976062893967,0.0100084783533898,0.00570241314714467,0.00834698917920826,0.0217582027231265,0.0612318075648359,"Nuclear pore complex"
"Q8TEM1",0.0100974185831694,0.00738098744693556,0.0135125225614389,0.0386617870076923,0.00763400832269836,0.0114867533773604,0.00569414052703028,0.00924234852177514,0.0330775805387139,0.045558546972469,0.00863980635830492,0.00546687774334464,0.00796393374131358,0.0325710458093494,0.0283129497267362,"Nuclear pore complex"
"P35658;P35658-3;P35658-2;P35658-4;P35658-5",0.0109969279595935,0.00954973805127512,0.0172920640327274,0.0377200562702723,0.0638072821938055,0.0145683434033923,0.00674025024062945,0.013315442416002,0.0251910463963694,0.0454093466273631,0.0096808393141356,0.00703255879734108,0.00996632150335516,0.0257459075489297,0.0384954616033457,"Nuclear pore complex"
"P37198",0.0101880586272592,0.00920466337483021,0.0154956341755692,0.0336121424170046,0.0696740425384798,0.0113418718069556,0.00763458345475902,0.0115582117781487,0.0234534180231276,0.0510607730234009,0.00875068119153561,0.00712193280470018,0.0106230084805618,0.0251296599306769,0.0459866490824234,"Nuclear pore complex"
"Q99567",0.0113341820444386,0.0101464640675912,0.0184166898629509,0.0324509193915478,0.06239049989357,0.0160334763316032,0.00883287213662339,0.0144562654528188,0.0283349434283562,0.052097489889149,0.0118151638203461,0.00820227432744421,0.0120288425327068,0.0226020500057308,0.0332573313903034,"Nuclear pore complex"
"Q8N1F7;Q8N1F7-2",0.00975499068046138,0.00943623544666252,0.0171121135993229,0.0358032361760177,0.0706321978803677,0.013225640887112,0.00796293795078203,0.0129324581070982,0.0264458791431427,0.0459151606832527,0.00994048101425394,0.00722998100074736,0.0128341302214178,0.0266980019269384,0.0401649603356835,"Nuclear pore complex"
"P52948;P52948-5;P52948-6;P52948-2",0.0130484824112964,0.0113678094906444,0.0187065023117978,0.0374331695963399,0.0918553287297735,0.0134878461443603,0.00931660519581546,0.0132291915901206,0.0311219209153036,0.0419528380066304,0.0138746646119076,0.00924835451883467,0.0126994732676446,0.0287273304019151,0.0341466668269524,"Nuclear pore complex"
"P49792",0.0109030037602777,0.00909720165497343,0.01696696299781,0.0380237099711762,0.0706746325129576,0.0153554635153049,0.00722320842121711,0.0118623940069932,0.028567873492492,0.0417363380757878,0.0123964736599559,0.0075025394881355,0.011235203998391,0.0264110133555272,0.0422027317197685,"Nuclear pore complex"
"Q5JTZ9",0.00149211426119488,0.00400633712634471,0.0345916319700943,0.0430504617959283,0.0438576546420903,0.00252741991168261,0.00313856506658042,0.0376953229137086,0.0425559700523504,0.046791214985824,0.00202948315595761,0.00300627660013129,0.0360798772176471,0.0119139120084537,0.0222012482816014,"Mitochondrion"
"P11310;P11310-2",0.00100463777274424,0.002362398445957,0.0413734283049638,0.0377071788220084,0.0413208655883622,0.00152648699350361,0.00192606219476872,0.0210342851160094,0.04333138949837,0.051908967813779,0.00119662309513126,0.00198296133548985,0.00895570135796107,0.035864198571168,0.0410219151376912,"Mitochondrion"
"P45954;P45954-2",5.84646830110676e-05,0.000146952350302413,0.000254059878284395,0.0103869912823031,0.00164328623713453,8.80516970381532e-05,0.000112090810917035,0.00138831510955043,0.00226150635026766,0.001586252751553,7.29910689063635e-05,0.000109805540614442,0.00130387267444444,0.00143334154553585,0.00175210012409929,"Mitochondrion"
"P24752",0.000903251307992286,0.00233672021016837,0.0279787307068057,0.041556051891959,0.0438912693881658,0.00147127718544801,0.00183108701639509,0.0215825790009789,0.0392689212425208,0.0395333988997489,0.00120866289353224,0.00194339985787932,0.0185525065689638,0.0428964727456375,0.0464609102623703,"Mitochondrion"
"Q9NPJ3;Q9NPJ3-2",0.00308671770298802,0.00693942964798601,0.0354629627132843,0.0374727762841999,0.0457025853429222,0.00443615111712737,0.00564060111043099,0.0293256608071073,0.0311395265432914,0.0349155671566261,0.00391617028046607,0.00579205620287252,0.0305750529643402,0.0302748393092929,0.0327610398178584,"Mitochondrion"
"P54819;P54819-2;P54819-6;P54819-3;P54819-5;P54819-4",0.00124546474084325,0.00397644564539954,0.0253876795580348,0.0367910617327858,0.0539001618024979,0.00219106654347857,0.00395131836606537,0.0184191548042284,0.030293405012656,0.0407781381502113,0.00133061829858682,0.00296641492139457,0.0207461126810292,0.0301677686159852,0.0395652637054275,"Mitochondrion"
"P27144",0.0011247332746126,0.00265045152966719,0.0292648144110946,0.0356901410244079,0.0333992407370732,0.00147602530004617,0.00204518858459219,0.0222678811615694,0.0226853157490017,0.0329628787775808,0.00123303225619953,0.00211477248696549,0.0231870631756104,0.0535816696316682,0.0549065856758681,"Mitochondrion"
"P51649;P51649-2",0.00122801057947152,0.00311242267959508,0.0366695970281844,0.0482112663188486,0.0194353568183176,0.00194795575755617,0.00241640268203707,0.0346270354296644,0.0413865071957413,0.0768849869127235,0.00168688743174176,0.00268618950583999,0.0266745487295303,0.0167897995682194,0.027643315785092,"Mitochondrion"
"P49419-2;P49419;P49419-4",0.00193083967062699,0.00487537867423479,0.0256551602685388,0.0345278363796596,0.0430289747074633,0.00338718612457444,0.00382983324554109,0.0213246356292894,0.0299734364094371,0.0410828244138974,0.00277979670078531,0.00436291511266679,0.0219146049665347,0.0344890494682144,0.0433365481105024,"Mitochondrion"
"Q8NCW5;Q8NCW5-2",0.00358827477316156,0.00696193322857122,0.0207022201892982,0.0282930342587075,0.0643122559564833,0.00578330443533786,0.00608222644508871,0.0154171557900951,0.023805902322941,0.0469316360080837,0.00461755262116962,0.00551541924692345,0.0165771845024566,0.0259267517809302,0.0459410991569211,"Mitochondrion"
