"data","method","f1score","precision","recall","accuracy","quadloss"
"LOPITDC2019","NNET",0.989450549450549,0.994444444444444,0.985714285714286,0.991666666666667,1.28124881752558
"LOPITDC2019","NNET",0.977142857142857,0.994444444444444,0.966666666666667,0.991666666666667,1.28468653420642
"LOPITDC2019","NNET",0.992795031055901,0.994444444444444,0.991666666666667,0.991666666666667,1.29904505316301
"LOPITDC2019","NNET",0.992969696969697,0.992307692307692,0.994117647058824,0.991666666666667,1.2884155156808
"LOPITDC2019","NNET",1,1,1,1,1.30042962799532
"LOPITDC2019","NNET",0.934199134199134,0.948333333333333,0.929901960784314,0.95,1.29389747253381
"LOPITDC2019","NNET",1,1,1,1,1.29828059721858
"LOPITDC2019","NNET",0.959701607962477,0.975187969924812,0.953070175438597,0.975,1.27695443415927
"LOPITDC2019","NNET",0.970096618357488,0.989473684210526,0.958333333333333,0.983333333333333,1.30001843448847
"LOPITDC2019","NNET",0.992969696969697,0.992307692307692,0.994117647058824,0.991666666666667,1.31295273337239
"LOPITDC2019","NNET",0.982574686574687,0.978021978021978,0.988854489164087,0.983333333333333,1.31408143989434
"LOPITDC2019","NNET",0.992795031055901,0.994444444444444,0.991666666666667,0.991666666666667,1.28504077668328
"LOPITDC2019","NNET",0.961410164065626,0.973925339366516,0.95678431372549,0.975,1.30800850030222
"LOPITDC2019","NNET",0.984087548062703,0.981944444444444,0.987666666666667,0.983333333333333,1.28702248274374
"LOPITDC2019","NNET",0.970096618357488,0.989473684210526,0.958333333333333,0.983333333333333,1.2913170038446
"LOPITDC2019","NNET",0.98012187088274,0.977777777777778,0.98578431372549,0.983333333333333,1.30876372201066
"LOPITDC2019","NNET",0.992969696969697,0.992307692307692,0.994117647058824,0.991666666666667,1.29514576626747
"LOPITDC2019","NNET",0.991292517006803,0.9875,0.996,0.991666666666667,1.30280131483974
"LOPITDC2019","NNET",0.980897506611792,0.973214285714286,0.990736842105263,0.983333333333333,1.28792312010795
"LOPITDC2019","NNET",0.989450549450549,0.994444444444444,0.985714285714286,0.991666666666667,1.30501894206556
"LOPITDC2019","NNET",1,1,1,1,1.29806224163469
"LOPITDC2019","NNET",1,1,1,1,1.29980182878517
"LOPITDC2019","NNET",1,1,1,1,1.29944013812159
"LOPITDC2019","NNET",1,1,1,1,1.29565748441633
"LOPITDC2019","NNET",0.977142857142857,0.994444444444444,0.966666666666667,0.991666666666667,1.28695497369323
"LOPITDC2019","NNET",1,1,1,1,1.30120287158241
"LOPITDC2019","NNET",0.98240002066089,0.98015873015873,0.98640350877193,0.983333333333333,1.29681821614935
"LOPITDC2019","NNET",0.984152051738259,0.980833333333333,0.988854489164087,0.983333333333333,1.29573230943264
"LOPITDC2019","NNET",1,1,1,1,1.29999002949473
"LOPITDC2019","NNET",0.977142857142857,0.994444444444444,0.966666666666667,0.991666666666667,1.22138293675504
"LOPITDC2019","NNET",0.986057692307692,0.985714285714286,0.988235294117647,0.983333333333333,1.31622917134624
"LOPITDC2019","NNET",0.977142857142857,0.994444444444444,0.966666666666667,0.991666666666667,1.29442474087103
"LOPITDC2019","NNET",1,1,1,1,1.29439654061166
"LOPITDC2019","NNET",0.972169916145071,0.969444444444444,0.977140350877193,0.966666666666667,1.29341689232588
"LOPITDC2019","NNET",1,1,1,1,1.30648106966606
"LOPITDC2019","NNET",0.992795031055901,0.994444444444444,0.991666666666667,0.991666666666667,1.29957127792539
"LOPITDC2019","NNET",0.992795031055901,0.994444444444444,0.991666666666667,0.991666666666667,1.29509654252988
"LOPITDC2019","NNET",0.992795031055901,0.994444444444444,0.991666666666667,0.991666666666667,1.29827032854884
"LOPITDC2019","NNET",1,1,1,1,1.29853200666922
"LOPITDC2019","NNET",0.980743066457352,0.981944444444444,0.981714285714286,0.983333333333333,1.21622339137377
"LOPITDC2019","NNET",0.99030303030303,0.9875,0.994117647058824,0.991666666666667,1.31755848553038
"LOPITDC2019","NNET",0.992969696969697,0.992307692307692,0.994117647058824,0.991666666666667,1.30597044523792
"LOPITDC2019","NNET",0.98960498960499,0.985714285714286,0.994736842105263,0.991666666666667,1.29800919807772
"LOPITDC2019","NNET",0.980897506611792,0.973214285714286,0.990736842105263,0.983333333333333,1.28565704149319
"LOPITDC2019","NNET",0.98960498960499,0.985714285714286,0.994736842105263,0.991666666666667,1.29384110558745
"LOPITDC2019","NNET",0.978909090909091,0.978365384615385,0.979901960784314,0.975,1.30014545421812
"LOPITDC2019","NNET",1,1,1,1,1.29001402617285
"LOPITDC2019","NNET",1,1,1,1,1.18388184551103
"LOPITDC2019","NNET",0.982574686574687,0.978021978021978,0.988854489164087,0.983333333333333,1.31652707552977
"LOPITDC2019","NNET",0.992969696969697,0.992307692307692,0.994117647058824,0.991666666666667,1.31149572857854
"LOPITDC2019","NNET",1,1,1,1,1.31121936450867
"LOPITDC2019","NNET",0.98960498960499,0.985714285714286,0.994736842105263,0.991666666666667,1.29962803923887
"LOPITDC2019","NNET",1,1,1,1,1.29997978797389
"LOPITDC2019","NNET",0.962638888888889,0.98,0.954901960784314,0.975,1.31489013690091
"LOPITDC2019","NNET",0.966747846747847,0.98015873015873,0.96140350877193,0.983333333333333,1.27938300384279
"LOPITDC2019","NNET",0.992795031055901,0.994444444444444,0.991666666666667,0.991666666666667,1.30808322141062
"LOPITDC2019","NNET",0.959701607962477,0.975187969924812,0.953070175438597,0.975,1.2446903071616
"LOPITDC2019","NNET",0.973692537667693,0.96765873015873,0.98240350877193,0.975,1.30575447520452
"LOPITDC2019","NNET",0.99030303030303,0.9875,0.994117647058824,0.991666666666667,1.28700288418387
"LOPITDC2019","NNET",0.977142857142857,0.994444444444444,0.966666666666667,0.991666666666667,1.29335486869521
"LOPITDC2019","NNET",1,1,1,1,1.29090814809437
"LOPITDC2019","NNET",0.978682481897979,0.98280701754386,0.97640350877193,0.975,1.27029152602989
"LOPITDC2019","NNET",0.959722636663813,0.972139625080802,0.955521155830753,0.975,1.31754043150379
"LOPITDC2019","NNET",1,1,1,1,1.29998903994713
"LOPITDC2019","NNET",0.977142857142857,0.994444444444444,0.966666666666667,0.991666666666667,1.2901139898114
"LOPITDC2019","NNET",1,1,1,1,1.2950150116
"LOPITDC2019","NNET",0.992795031055901,0.994444444444444,0.991666666666667,0.991666666666667,1.2921517742004
"LOPITDC2019","NNET",1,1,1,1,1.28611710163951
"LOPITDC2019","NNET",0.992795031055901,0.994444444444444,0.991666666666667,0.991666666666667,1.29999967273328
"LOPITDC2019","NNET",1,1,1,1,1.28862333201443
"LOPITDC2019","NNET",0.982574686574687,0.978021978021978,0.988854489164087,0.983333333333333,1.2951976125996
"LOPITDC2019","NNET",0.970117647058824,0.986425339366516,0.96078431372549,0.983333333333333,1.30242535668722
"LOPITDC2019","NNET",0.977142857142857,0.994444444444444,0.966666666666667,0.991666666666667,1.28444187785706
"LOPITDC2019","NNET",0.989450549450549,0.994444444444444,0.985714285714286,0.991666666666667,1.29866069085382
"LOPITDC2019","NNET",0.98960498960499,0.985714285714286,0.994736842105263,0.991666666666667,1.22877885546441
"LOPITDC2019","NNET",0.966747846747847,0.98015873015873,0.96140350877193,0.983333333333333,1.30216214656285
"LOPITDC2019","NNET",1,1,1,1,1.30074173514705
"LOPITDC2019","NNET",1,1,1,1,1.2912947515798
"LOPITDC2019","NNET",0.98960498960499,0.985714285714286,0.994736842105263,0.991666666666667,1.28576364659366
"LOPITDC2019","NNET",0.98578431372549,0.98578431372549,0.98578431372549,0.983333333333333,1.23210128631229
"LOPITDC2019","NNET",0.992969696969697,0.992307692307692,0.994117647058824,0.991666666666667,1.30395121841157
"LOPITDC2019","NNET",0.977142857142857,0.994444444444444,0.966666666666667,0.991666666666667,1.29269911389576
"LOPITDC2019","NNET",0.992795031055901,0.994444444444444,0.991666666666667,0.991666666666667,1.28650563964331
"LOPITDC2019","NNET",0.977142857142857,0.994444444444444,0.966666666666667,0.991666666666667,1.23639262668764
"LOPITDC2019","NNET",1,1,1,1,1.28648642061957
"LOPITDC2019","NNET",0.986057692307692,0.985714285714286,0.988235294117647,0.983333333333333,1.31648763232941
"LOPITDC2019","NNET",0.975662681912682,0.971428571428571,0.98297213622291,0.975,1.31454173730926
"LOPITDC2019","NNET",0.966747846747847,0.98015873015873,0.96140350877193,0.983333333333333,1.29365913446453
"LOPITDC2019","NNET",0.992969696969697,0.992307692307692,0.994117647058824,0.991666666666667,1.31345304780766
"LOPITDC2019","NNET",0.992795031055901,0.994444444444444,0.991666666666667,0.991666666666667,1.22161796108478
"LOPITDC2019","NNET",0.98578431372549,0.98578431372549,0.98578431372549,0.983333333333333,1.31206910509582
"LOPITDC2019","NNET",0.99030303030303,0.9875,0.994117647058824,0.991666666666667,1.30079970290891
"LOPITDC2019","NNET",0.991292517006803,0.9875,0.996,0.991666666666667,1.29990009925088
"LOPITDC2019","NNET",0.992969696969697,0.992307692307692,0.994117647058824,0.991666666666667,1.30550149063317
"LOPITDC2019","NNET",0.97540293040293,0.980555555555556,0.971498599439776,0.975,1.22911129122046
"LOPITDC2019","NNET",0.98578431372549,0.98578431372549,0.98578431372549,0.983333333333333,1.30274720393642
"LOPITDC2019","NNET",1,1,1,1,1.27275158675813
"LOPITDC2019","NNET",0.98015873015873,0.975,0.989473684210526,0.983333333333333,1.29240932890549
"LOPITDC2019","NNET",0.970096618357488,0.989473684210526,0.958333333333333,0.983333333333333,1.29622885859515
"LOPITDC2019","NNET",1,1,1,1,1.300643346678
