"data","method","f1score","precision","recall","accuracy","quadloss"
"itzhak2017","NNET",0.756394065443732,0.775371055326488,0.751056618819777,0.872093023255814,1.75946631797792
"itzhak2017","NNET",0.695514027717418,0.77025642845315,0.700492709045341,0.854651162790698,1.79094192007319
"itzhak2017","NNET",0.716111118269798,0.721950823567683,0.725213625341995,0.86046511627907,1.7604541988358
"itzhak2017","NNET",0.69830993293637,0.770996838292678,0.704055639838695,0.825581395348837,1.75875356853482
"itzhak2017","NNET",0.782243062765503,0.888786298218347,0.765503721424774,0.88953488372093,1.66050920179164
"itzhak2017","NNET",0.718493782717921,0.827118644067797,0.70259075719602,0.872093023255814,1.65233742206857
"itzhak2017","NNET",0.808747563352826,0.896071034228929,0.804272043745728,0.872093023255814,1.68532963534112
"itzhak2017","NNET",0.71068423240521,0.77827989394975,0.716114149008886,0.866279069767442,1.79716340358545
"itzhak2017","NNET",0.679989912527332,0.792958430458431,0.659874117110959,0.866279069767442,1.67871134591402
"itzhak2017","NNET",0.756269243938736,0.887973948555171,0.75644888736994,0.88953488372093,1.65883820787042
"itzhak2017","NNET",0.776271085236602,0.894490717295032,0.758130173919648,0.88953488372093,1.67201180678833
"itzhak2017","NNET",0.731155351504716,0.859054834054834,0.723018721045037,0.854651162790698,1.67714289994681
"itzhak2017","NNET",0.711488571287286,0.817925040150526,0.690685069102912,0.854651162790698,1.69132263867982
"itzhak2017","NNET",0.757758419014867,0.86415400735555,0.748037707906129,0.872093023255814,1.75572287556204
"itzhak2017","NNET",0.872493052384802,0.912196757920442,0.860312713602187,0.930232558139535,1.79182192001112
"itzhak2017","NNET",0.759584800777977,0.898088753633595,0.744361851598694,0.883720930232558,1.70488771899015
"itzhak2017","NNET",0.835812164985752,0.901798153953326,0.799452229057492,0.918604651162791,1.76451801357362
"itzhak2017","NNET",0.746945419385178,0.843027679391316,0.743782752335384,0.866279069767442,1.66635131516679
"itzhak2017","NNET",0.798766002466878,0.818588992974239,0.796791220475431,0.877906976744186,1.78575908855692
"itzhak2017","NNET",0.65543128532259,0.769003942916986,0.641907799802537,0.831395348837209,1.70865308550518
"itzhak2017","NNET",0.834197012138189,0.889311315924219,0.80367680565049,0.930232558139535,1.7976815310325
"itzhak2017","NNET",0.801117473557233,0.88514230867172,0.797839295207716,0.895348837209302,1.65285588177055
"itzhak2017","NNET",0.781129132776967,0.801930727581644,0.805215713896715,0.854651162790698,1.77710268045019
"itzhak2017","NNET",0.784923143247055,0.9094511549057,0.758777625882889,0.906976744186046,1.7051841690928
"itzhak2017","NNET",0.681087448270111,0.84677573699645,0.680546062125009,0.866279069767442,1.66307746853334
"itzhak2017","NNET",0.828202751695838,0.867903875765205,0.812102248414829,0.883720930232558,1.78006867276678
"itzhak2017","NNET",0.818188191352588,0.909229276470656,0.808919077998025,0.901162790697674,1.70509786900279
"itzhak2017","NNET",0.750193692004037,0.802651056570548,0.740305308726361,0.877906976744186,1.81272425624036
"itzhak2017","NNET",0.774157194929254,0.908304240562305,0.750101579706843,0.88953488372093,1.67985493792155
"itzhak2017","NNET",0.756638844648779,0.810803049289891,0.750747132983975,0.877906976744186,1.78479313354682
"itzhak2017","NNET",0.795169255109014,0.908605125934671,0.78191881218197,0.906976744186046,1.69668184862974
"itzhak2017","NNET",0.795002850530845,0.856749568514274,0.826824637350953,0.883720930232558,1.7414680153779
"itzhak2017","NNET",0.81360242145943,0.818182097400364,0.817220156822211,0.88953488372093,1.81771164047615
"itzhak2017","NNET",0.778914639663432,0.784602539999841,0.785678233832919,0.883720930232558,1.74331924415921
"itzhak2017","NNET",0.79533403212265,0.894927799473254,0.782734297865877,0.901162790697674,1.67229515271321
"itzhak2017","NNET",0.843025403171524,0.881998556998557,0.826004404951773,0.901162790697674,1.75162661381382
"itzhak2017","NNET",0.769053244419433,0.81023838887211,0.745729854940381,0.848837209302326,1.85990268509297
"itzhak2017","NNET",0.763181997776825,0.885869365495851,0.738461684514316,0.866279069767442,1.69449180675228
"itzhak2017","NNET",0.74637661986901,0.840413533834587,0.731679577732209,0.854651162790698,1.6319989312379
"itzhak2017","NNET",0.77009407671091,0.856669430655626,0.761916154021417,0.88953488372093,1.69396654736732
"itzhak2017","NNET",0.768369694728625,0.918042483831958,0.731146046935521,0.895348837209302,1.7058904972898
"itzhak2017","NNET",0.752188305592196,0.85125313283208,0.742450824029771,0.866279069767442,1.68240271496249
"itzhak2017","NNET",0.82231201386942,0.91015283999155,0.831432748538012,0.918604651162791,1.69021633328262
"itzhak2017","NNET",0.777504259707649,0.821338389636365,0.770171641224273,0.866279069767442,1.77543371332014
"itzhak2017","NNET",0.773320523140342,0.878816922249126,0.762459178248652,0.86046511627907,1.66818733032153
"itzhak2017","NNET",0.759121876513181,0.850338167579547,0.763539530644794,0.88953488372093,1.66730719138876
