,R1_Con_03,R1_Con_06,R1_Con_12,R1_Con_24,R1_Con_80,R2_Con_03,R2_Con_06,R2_Con_12,R2_Con_24,R2_Con_80,R3_Con_03,R3_Con_06,R3_Con_12,R3_Con_24,R3_Con_80,markers
P40227;P40227-2,0.05926296633303013,0.6989080982711555,0.5364877161055487,0.6474977252047303,0.3198180163785275,0.07833484986351359,0.21612374886260388,0.37909918107370205,0.6461328480436772,0.407452229299363,0.0,0.14782529572338415,0.43474067333940014,1.0,0.5985441310282087,Large Protein Complex
Q99832;Q99832-3;Q99832-4;Q99832-2,0.06600894472250152,0.8476289826765362,0.5907179083110459,0.6537526773130324,0.29041494190369643,0.08607353316538939,0.2459132828019383,0.39754075619527574,0.7014726608884811,0.3831581750990481,0.0,0.1600284100367327,0.4699086661709725,1.0,0.584503212775637,Large Protein Complex
P50990;P50990-2;P50990-3,0.03886751414236414,0.6678943183791322,0.5319996710015251,0.6566535371905363,0.3123566343456135,0.062226405783061975,0.18932034398618228,0.33244381894117103,0.6271350630123438,0.4009943064986342,0.0,0.15306653994132793,0.4408488160624342,1.0,0.6168995549381762,Large Protein Complex
P09496-2;P09496;P09496-4;P09496-3;P09496-5,0.41755251551170286,0.8448082529715213,0.3050310233983738,0.3409284592958068,1.0,0.5003962024370178,0.5454137699035669,0.0,0.10124841145249559,0.5662555131942905,0.3808327726695108,0.6125289676310084,0.2572325633550151,0.20421619197129343,0.8812887792479646,Large Protein Complex
Q00610;Q00610-2,0.14311967301416148,0.9266499794049626,0.35055923449827286,0.32814232755615874,1.0,0.419172396311901,0.3971673901333927,0.0,0.0636069833021737,0.6311903932068066,0.30721460029783626,0.4973543297107176,0.15127847660086857,0.2179747156300504,0.8027629035835375,Large Protein Complex
A5YKK6;A5YKK6-4,0.7901625529609653,0.5388257797425771,0.09731441508020694,0.03514568236462556,0.07731715717911594,0.9713082821419153,0.4494066031079354,0.041054571112322386,0.0,0.027765423470360314,1.0,0.6661996181125663,0.12181941606669378,0.03817871128039305,0.07685902601984351,Large Protein Complex
Q9H9A5;Q9H9A5-2;Q9H9A5-3;Q9H9A5-4,0.47332998545224825,0.4162261787043701,0.08154765294553136,0.03475670050787707,0.07864586838685628,0.8082388937496441,0.3618403681978908,0.04356559689786026,0.0,0.04092008055623144,1.0,0.5790988677604229,0.11094601800607778,0.03884404914137205,0.07660607692188218,Large Protein Complex
Q9UKZ1,0.8707004421210678,0.5246039911390408,0.08832225713464761,0.06187223288132552,0.07045821785971365,1.0,0.5142847432700898,0.04616473103529228,0.0,0.03209162503437171,0.9933264744320542,0.7337386882196816,0.14327688642957154,0.049418074749665544,0.09051278011042202,Large Protein Complex
Q9NZN8;Q9NZN8-2;Q9NZN8-4;Q9NZN8-5,0.6909033169984483,0.4739005087268129,0.0824922009751117,0.01297658113165266,0.06787175351967979,1.0,0.48959195999925237,0.012375698176180134,0.0,0.026236480133501838,0.9164990628716595,0.5369776521354684,0.08818657882774873,0.020853440599762147,0.06682254338499476,Large Protein Complex
O75175;O75175-2,0.858104583434936,0.5632942454725893,0.07457766281549881,0.029067416528022597,0.07667661611687457,0.938296946331616,0.5023319988517493,0.03815773634059829,0.0,0.027304913094073277,1.0,0.5173024746042079,0.10786150612246236,0.03482719132268013,0.07275959885298379,Large Protein Complex
Q9UIV1;Q9UIV1-2,0.8270290040137099,0.45759751295075524,0.07853690373719506,0.03210336640780915,0.07617534201656558,0.7549209712356121,0.401506480894682,0.04032311461299076,0.0,0.02866349479605126,1.0,0.752871551851888,0.10277680561730027,0.03205291916144057,0.07240756330341187,Large Protein Complex
Q9UFF9;Q9UFF9-3;Q9UFF9-2,0.7460047535881718,0.5364266673670111,0.10519940120546885,0.045956823762688226,0.1036630204982072,1.0,0.459968747127493,0.06078224101479913,0.0,0.03814688850078144,0.7182317177261575,0.7350728139403577,0.1417803632161579,0.04855028692237994,0.0846421020839625,Large Protein Complex
P53621;P53621-2,0.221879815100152,0.8011068834313343,0.8684318103204202,0.8995314612747913,0.936511430458152,1.0,0.05103613093927,0.0,0.18405081601206852,0.20455331593345802,0.5096380616961717,0.2876010188358818,0.34008364516838324,0.8804754567466329,0.8991226690984508,Large Protein Complex
P53618,0.0,1.0,0.7566246319648918,0.8395644686406347,0.7180712182656527,0.47016832398200387,0.3633409255041313,0.09713349258374367,0.3035386922948679,0.1393533692572604,0.10624409755013062,0.3231487139603303,0.3563135381367663,0.8111493805899644,0.5157213488139497,Large Protein Complex
P35606;P35606-2,0.2558558558558563,0.6377053524112354,0.7031266560678346,1.0,0.8781134075251726,0.7406200317965027,0.0,0.03852676205617457,0.35034446210916576,0.3892951775304716,0.2548489666136702,0.0573926868044519,0.2537625861155323,0.8794382617912069,0.7643879173290965,Large Protein Complex
O14579;O14579-2;O14579-3,0.4391936769394229,0.9349096705632225,0.8447794899043523,0.9032611583421836,0.8272117428267813,1.0,0.07372476089266305,0.0,0.18803134962805,0.2432585015940441,0.4952842720510054,0.2785932518597272,0.5589465993623802,0.9802736450584453,0.7763018065887305,Large Protein Complex
Q9Y678,0.0,1.0,0.855659697188171,0.7367555875991286,0.6197837058399427,0.5860418168709417,0.1517231434751207,0.13260273972602485,0.17390050468637308,0.051478010093729445,0.12271088680605462,0.18621485219898848,0.39051189617879467,0.7581254506128252,0.5525018024513298,Large Protein Complex
Q9UBF2;Q9UBF2-2,0.0,0.8650692660440331,1.0,0.8722719742623238,0.6208254303618147,0.6639696525893777,0.29264603490912033,0.11512328635566793,0.6395764807567679,0.5070466495402312,0.021992269093170157,0.24820532520227245,0.21795395068545634,0.5408753691387924,0.4463278192600403,Large Protein Complex
P61201;P61201-2,0.6599138083295066,0.6153520081952749,0.3294888551344089,0.3288883393973613,0.4376523367127041,0.5685471051608997,0.5478999611430964,0.0,0.16079691970751328,0.03129746723656507,0.7910381857359838,1.0,0.6289165989614581,0.6121728072344473,0.47852273128686745,Large Protein Complex
Q9BT78;Q9BT78-2,0.513242095327985,1.0,0.15745162812647667,0.30671071260028426,0.34333176026427387,0.6500424728645582,0.48239735724398325,0.0,0.06486078338839299,0.0979141104294473,0.8007173194903273,0.9937895233600739,0.4939877300613517,0.4293534686172733,0.5469749882019832,Large Protein Complex
Q92905,0.23187024756422814,1.0,0.0,0.23721825713229938,0.33077925361233845,0.4039789191186477,0.5279360572528736,0.10277902024465038,0.05192431107913181,0.0020030726745923445,0.8806518737480796,0.9419303397444622,0.6855759320122118,0.6114622430524502,0.47013865930261944,Large Protein Complex
P61923;P61923-5;P61923-4;P61923-3,0.5238485158648922,0.9708034800409364,0.9773029682702079,0.9923746161719477,1.0,0.5580859774820882,0.11471340839303734,0.010772773797333952,0.5610030706243564,0.2657625383828013,0.0,0.13375127942681533,0.3688331627430901,0.77730296827021,0.517451381780956,Large Protein Complex
P19784,0.5847140083969129,1.0,0.2907769400929985,0.20514875174935526,0.08338224007945343,0.5827727867816347,0.5766105367703497,0.1579838382014362,0.03796668321971918,0.0,0.4538508419484457,0.8333032368741817,0.591643718116564,0.27258363053586787,0.08102343009344964,Large Protein Complex
P67870,0.5642932694984122,1.0,0.4898736291265398,0.21045482380448843,0.11000389689918241,0.7082892612592547,0.6376440460947493,0.1766965428937245,0.10576184379001188,0.0,0.6031397873406464,0.9466681511996905,0.45602627623448305,0.2683070756555146,0.23624116238935758,Large Protein Complex
P14868;P14868-2,0.40636965902874816,0.18238619096821218,0.4512854798516973,0.8378411231994167,0.013298486598188811,0.454932231204034,0.06999331428918605,0.25825685285358374,0.6294900626025652,0.0,0.4170060171397303,0.23506959217163995,0.4790007901294606,1.0,0.13109463319759185,Large Protein Complex
Q14204,0.721746657077576,0.65065585560357,0.138121089846808,0.046823189475760474,0.04798151766450588,0.9345099062517882,0.5786740324459182,0.08353964728270162,0.007401844414885333,0.0,1.0,0.802638697071721,0.19128962659826979,0.05678990345143643,0.053499487662532826,Large Protein Complex
Q13409-3;Q13409-2;Q13409;Q13409-6;Q13409-7;Q13409-5,0.7547393995282778,0.615764303912701,0.12913866179574113,0.052102360389437774,0.04783438850366846,0.9619311094953522,0.5880402206104028,0.09139489380316561,0.018933952839501826,0.0,1.0,0.8298722564093476,0.1692824250592617,0.0463092683561224,0.06148953401077152,Large Protein Complex
Q9Y6G9,0.7515873683665476,0.6774130911774043,0.12164969806020644,0.04786376787205398,0.048614572073966626,0.9551459213856227,0.624856797043386,0.084607866615751,0.00937210762389904,0.0,1.0,0.824596604552721,0.1764972395000676,0.0499608416774015,0.03385091358632007,Large Protein Complex
O43237;O43237-2,0.729911434000836,0.7316951024580324,0.1592678727009548,0.05348947292597053,0.0737546907050292,1.0,0.6674830379989972,0.08064925531842021,0.002943052954372483,0.0,0.9766065021575517,0.8234168227376566,0.25169620010016025,0.06485692920894431,0.05763993222059739,Large Protein Complex
P51808,0.7264609153320674,0.5225899621479214,0.13381358274712432,0.04803998443044234,0.04235371102674366,0.9513169251250938,0.5054972950713318,0.08366945151154405,0.009211988559759606,0.0,1.0,0.7143888666377096,0.15310629608109838,0.02438666659145147,0.04231986416124559,Large Protein Complex
P24534,1.0,0.5210343470983996,0.11131300468763476,0.05476465136128131,0.043122245264021225,0.828597910234782,0.4818262440904452,0.06866752462175435,0.009015196473937939,0.0,0.4935286625902695,0.6292900532776772,0.16052317478945663,0.05761524048303321,0.044202468510158674,Large Protein Complex
P29692-2,1.0,0.5200296454754861,0.15000021055025228,0.06460945033751217,0.05161007777726316,0.7799749866300584,0.4724031784666055,0.07497273374236281,0.01032117335444455,0.0,0.5447903551140556,0.6979446084396971,0.20156396727206966,0.07354099202856797,0.0634008918908676,Large Protein Complex
P26641;P26641-2,1.0,0.6080741470475877,0.1423309676511392,0.0647258690363697,0.04493857938438653,0.8781238062687231,0.5528257504171772,0.07662799815034399,0.015163151651621413,0.0,0.5952069804378853,0.770079816642876,0.21037415307907237,0.07766943444781843,0.056060636522648255,Large Protein Complex
P13639,0.8144613270214548,0.5640222951821027,0.1332270749026502,0.05482648698175142,0.033232801404901965,1.0,0.5195464610216074,0.10436550355043114,0.03447354355959378,0.0,0.845861647705581,0.5785771550736801,0.14016568679850416,0.044556959609070836,0.011782278384362872,Large Protein Complex
Q9BY44;Q9BY44-3;Q9BY44-4;Q9BY44-2,0.7203134171128612,0.47287076029537267,0.09030349787646232,0.03147242990534427,0.036016824255224206,0.8491865969842449,0.41174058249241946,0.039664130041958054,0.0,0.0008842730122439181,1.0,0.670871021732611,0.12018167324958783,0.05221311748528119,0.04375229077972374,Large Protein Complex
P19525;P19525-2,0.6303916287606729,0.45295666746468777,0.09484478493336587,0.04013546404915795,0.03276374591014276,0.772339597797462,0.40193320564998847,0.04633758279466924,0.006972707684941254,0.0,1.0,0.6771257281940782,0.14269112600750158,0.06023062804245471,0.043227795068230726,Large Protein Complex
Q9P2K8;Q9P2K8-2,0.8504397690728033,0.471469900680641,0.11130161313236975,0.0468699549252844,0.0675733271339455,1.0,0.44689836878608197,0.050576672220284856,0.0,0.03419672723985176,0.8201208880623041,0.6942604001188212,0.1565442287574105,0.05896521885130504,0.09166376070363048,Large Protein Complex
Q14232,0.7953163625016467,0.6946322959380208,0.18383984163590994,0.09893367528535366,0.05048830553347924,0.7674758772678295,0.5432892728806372,0.1280711078172758,0.04371590028133025,0.0,0.859578638400367,1.0,0.30858569359863897,0.1646684251841813,0.09853386446413274,Large Protein Complex
P49770,0.7196812109972173,0.6982531766121157,0.1652256000267336,0.09285481566878051,0.026983450707167005,0.6421142327259964,0.5812970435160364,0.12414058127198235,0.06328997602399267,0.0,0.9104867881339657,1.0,0.3193153053808179,0.17931881406481087,0.0721577571155277,Large Protein Complex
Q9NR50;Q9NR50-3;Q9NR50-2,0.5995869774169917,0.8523967681458705,0.2699921011810165,0.13343769925484622,0.031433492895821105,0.993481095176009,0.7993414478630348,0.16312012866509926,0.08388926426783648,0.0,1.0,0.9943375936200367,0.37851521236403063,0.18824408302324924,0.09892081196052482,Large Protein Complex
Q13144,0.792678005649515,0.7540823135040979,0.17842317020060927,0.09679288177172611,0.03195531529803778,0.9885731180604665,0.5837578459927997,0.15948091590853633,0.056814776636421406,0.0,0.984537750662239,1.0,0.33304566357821186,0.1685664856744462,0.07338775086201044,Large Protein Complex
Q14152;Q14152-2,0.9014555342826781,0.6726137586716778,0.18708024718264754,0.08279210437196766,0.02090926465509451,0.869199741148937,0.536985189829701,0.10960263679373475,0.043414554001629524,0.0,1.0,0.766899923216459,0.23789820983701163,0.10064679235919953,0.048155686173262664,Large Protein Complex
P55884;P55884-2,0.8027525373292956,0.6801813769771697,0.197180154808085,0.09350124873797755,0.02665745611704474,0.9651416122004368,0.5337690631808284,0.11522397576916928,0.0379580919992206,0.0,1.0,0.7801866907557974,0.2530244256690928,0.12232318401615322,0.054285562463467656,Large Protein Complex
O15371;O15371-3;O15371-2,0.745510063029329,0.6729214591994273,0.19148467936881372,0.08644955418699728,0.024551522091211985,0.9817067090300771,0.544834036524688,0.12193234920929749,0.03949562783468639,0.0,1.0,0.784194183971363,0.2545140070903702,0.1119535653005159,0.05517559152319156,Large Protein Complex
P60228,0.8393838634876335,0.7346391432797326,0.20029354244449663,0.10042102157309984,0.02302568118113007,1.0,0.600842799698891,0.11941049414239015,0.04185249492164003,0.0,0.9784382482778959,0.8773628086262136,0.3028745219532667,0.13782120390229916,0.04809405463066978,Large Protein Complex
O00303,0.8142774660606674,0.6617540379291447,0.19826565206448865,0.10243978266984438,0.03368765452203636,0.9137637496854023,0.5863620886197762,0.11294728115238345,0.03002353916532181,0.0,1.0,0.8499933379720781,0.27365390024723596,0.12397293736213177,0.0619642619213287,Large Protein Complex
O75821,0.8074431391972545,0.7021021538373174,0.19803746334600283,0.09148335181735633,0.022651003700393746,0.9237668644277667,0.5644589923874528,0.11517520341398071,0.043302861613888494,0.0,1.0,0.8108169220333143,0.269217102925501,0.1194749819646188,0.04431858559538299,Large Protein Complex
O15372,0.8007256637757847,0.6541602390892235,0.19671552180822893,0.09367992829988787,0.025075048560833438,0.8131865568953064,0.5684666104704834,0.10780005264227488,0.03644311469019358,0.0,1.0,0.816651618083621,0.2514135117395619,0.1205541432469615,0.045095772292171446,Large Protein Complex
Q13347,0.8465148349058254,0.6354771302530761,0.1890474280769155,0.08933659792726424,0.032962548634710286,0.9541971842877346,0.5667377278707668,0.11773293651631221,0.040103847858665574,0.0,1.0,0.7836502944466719,0.26106901379713043,0.12042059789912096,0.057675665407265105,Large Protein Complex
Q9UBQ5;Q9UBQ5-2,0.8716685516829835,0.6835254199654451,0.2027907493113326,0.08972099445597055,0.023289781361236297,0.9976408384737612,0.5705632151208391,0.10852143020698177,0.03961656686488266,0.0,1.0,0.6931008402778263,0.24017652079184565,0.10588125091070545,0.047009762765492506,Large Protein Complex
Q9Y262;Q9Y262-2,0.8126041743989082,0.6658996281775289,0.19407310934009883,0.09106276444270488,0.02285257340288411,1.0,0.5563098475595347,0.11484995512487507,0.04395400468320865,0.0,0.97796732550999,0.8064633677263497,0.25966164830048155,0.11849395029320575,0.05055031075181015,Large Protein Complex
Q7L2H7;Q7L2H7-2,0.8384573460737687,0.7243580443928621,0.21764735865998006,0.10170521602409026,0.02987362816174651,0.9436169086539025,0.603044216420105,0.12733638905117195,0.05349335989115473,0.0,1.0,0.8528079798934283,0.2816057026125208,0.13423331934865276,0.0616724369807207,Large Protein Complex
P60842;P60842-2,0.7348828380402005,0.7407883913694552,0.20833948495138463,0.09972475903233183,0.05819079155505865,0.8263134583342114,0.6122898783034195,0.11019129774534524,0.029807225866323388,0.0,1.0,0.964144854786663,0.32061354480838555,0.1371248391791291,0.07743129521439251,Large Protein Complex
Q14240;Q14240-2,0.8810261029480775,0.8228996603426605,0.22941413800221355,0.10039595413687674,0.06337142749910865,0.9219820225562506,0.6622661337236582,0.12199046707575749,0.02538516391750663,0.0,0.893364484227514,1.0,0.3101296702884281,0.1349105819212225,0.08073429788511716,Large Protein Complex
P38919,0.8084807043553239,0.8121114019030906,0.16639184303284177,0.059335431069694376,0.03902243468526385,0.913922212305038,0.6714975114593892,0.08529113655961144,0.007813563680922285,0.0,1.0,0.7772037577719622,0.15441432310182657,0.0332813941878585,0.011572848433505378,Large Protein Complex
P23588;P23588-2,0.9926725706660185,0.7945893485381529,0.2246900400339685,0.10556836103360422,0.03984956933155392,0.9862186097294667,0.6659468640058226,0.1400121315055191,0.058755307533664744,0.0,1.0,0.8764527477859986,0.32758461725100174,0.1315540458570904,0.06930001213150534,Large Protein Complex
P06730;P06730-3;P06730-2,0.9825852202513348,0.6209433639422807,0.18008707389874423,0.07108500161600032,0.05352193007471638,0.9812924200079848,0.5767219909123746,0.08139318237989313,0.012521150592216625,0.0,1.0,0.8151675887374293,0.22679518622026945,0.10153424970056511,0.05101237666115327,Large Protein Complex
O60573;O60573-2,0.9367707702917627,0.4659118098267448,0.09816892091596148,0.061677527409888605,0.12673642876243899,0.8739637725014425,0.3586649026755432,0.033335209919635074,0.0,0.04508029443639065,1.0,0.6641145092961385,0.1304239208455899,0.05160377756822552,0.1159659962562102,Large Protein Complex
Q9NRA8;Q9NRA8-3;Q9NRA8-2,0.7244266684195491,0.6133883131625457,0.2000788797059209,0.058616217364153636,0.021343028121120745,1.0,0.4718599177325115,0.06979589876093134,0.021330387142607984,0.0,0.859786266335304,0.779844718219947,0.16329363223348314,0.07030153790144589,0.051125173497430135,Large Protein Complex
Q04637;Q04637-3;Q04637-9;Q04637-5;Q04637-4;Q04637-6,0.7714517953067587,0.6007916313259836,0.16481834888323407,0.06301597398925647,0.04013994910941487,0.8452784845914633,0.48215295448119916,0.09021063047780624,0.019384365281311936,0.0,1.0,0.7719819055696928,0.22119027424371002,0.08323791348600522,0.05288026576194525,Large Protein Complex
P78344;P78344-2,0.8303914296884433,0.5581846548454636,0.13384169623185488,0.05280080675511258,0.05581883086276771,1.0,0.45028846610568896,0.07082856819236438,0.0,0.010347511226245838,0.9969308229413689,0.6626828261274664,0.16457731220472951,0.0563522830658157,0.05481038697207423,Large Protein Complex
Q15056,0.8770648987754416,0.9010355313261917,0.17473221379064802,0.07989754266772688,0.08681478234665568,1.0,0.6950935539544685,0.08178779826315727,0.0,0.01835465578171659,0.9124729474289766,0.8539846040051493,0.23191929430457747,0.07584308139057098,0.09110894994931776,Large Protein Complex
P07814,0.4141085525824908,0.3060708263069156,0.5040218478114901,0.8213672790222212,0.03734572967810449,0.5463295975167526,0.13035562387142025,0.2650539479771402,0.5588652270590526,0.0,0.5592383112716202,0.36457043083765134,0.5751316987270394,1.0,0.17247683147040074,Large Protein Complex
Q9NV70;Q9NV70-2,0.3619650391802298,1.0,0.3331915044498811,0.3046129844342796,0.711378222174944,0.6993050384710834,0.664308761479273,0.32859979434811504,0.2841896252171751,0.47764422224586034,0.24132184519376987,0.0,0.36880828280679534,0.34772896500371897,0.33792504343509533,Large Protein Complex
Q96KP1,0.2868094862792865,1.0,0.4650951732702898,0.5080843543263883,0.9168875832915373,0.4337847197344229,0.6939886795156573,0.2640968689546476,0.4247569917126403,0.3206276420434201,0.0,0.2433665305342628,0.4106899763559538,0.2436770079530059,0.4147978314346444,Large Protein Complex
O60645;O60645-2;O60645-3,0.5704077027230318,1.0,0.5272052555037328,0.40965849255303133,0.9321999899704076,0.2534727445965576,0.63544957624994,0.37024221453287676,0.3545208364675849,0.34973170854019836,0.0,0.20114337295020535,0.1180482423148314,0.5644400982899536,0.1942480316934963,Large Protein Complex
Q96A65,0.2930343239957578,1.0,0.2805669796435662,0.4754920979798718,0.9718062129794859,0.25666692532525887,0.44732417681901016,0.2083236336359631,0.1824577739841143,0.4217169757636845,0.0,0.14735780243656169,0.3596647784589123,0.24316494658700105,0.3391531517549977,Large Protein Complex
O00471,0.4100701465338611,0.9960558176689381,0.5214059262587668,1.0,0.9243615666891302,0.6285978182181315,0.5640180733418215,0.18330462567712436,0.2926683142365034,0.31486058064355466,0.0,0.24913252951895923,0.44961182256171933,0.5744526822936188,0.6585286702114339,Large Protein Complex
Q9UPT5;Q9UPT5-5;Q9UPT5-6;Q9UPT5-2;Q9UPT5-1,0.4517374517374524,1.0,0.599861924365238,0.6369377892556728,0.947659106599508,0.4976348155156132,0.3978623846173486,0.4548057991766583,0.35309008156689886,0.38016824771791446,0.0,0.32621647191183795,0.33554936203942864,0.4141501956071438,0.3448566826050284,Large Protein Complex
Q8IYI6,0.20389490901656082,0.992843999182172,0.43452259251687114,0.5334543038233531,1.0,0.3494428542220461,0.6323093436924977,0.44732672255162587,0.257564915150275,0.45402269474545487,0.0,0.06885095072582732,0.3339552238806004,0.2595072582294052,0.3499028828460445,Large Protein Complex
P13807;P13807-2,0.6391997112360138,0.41881091115350866,0.09594183468261731,0.02664879080080452,0.0639405971226733,0.7895116794719753,0.2401639766926218,0.024722838137472412,0.0,0.04433558500489881,1.0,0.44727478987263386,0.10207806940648627,0.04991233950394487,0.11982674160779726,Large Protein Complex
P16403,0.04231535040729424,1.0,0.47271737482257825,0.3352788666853928,0.5055296068249437,0.0,0.47537715423489046,0.1950314326267935,0.1426884652575636,0.20124587050602943,0.001613268073449579,0.1426039489024059,0.10574984650338426,0.08993285921315204,0.11665245631871606,Large Protein Complex
P62805,0.026617015781486526,0.5799481096483313,0.7280905059562495,0.5038512634135891,1.0,0.0066188051039578815,0.2522488913796857,0.37078306490682916,0.5009478344978003,0.6579862019604891,0.0,0.0538974313094295,0.09695426930653628,0.2357229791206322,0.5097931644505512,Large Protein Complex
Q71DI3,0.03594511374846781,0.6491385409504435,0.6627504907675894,0.9243669845445578,1.0,0.012368339760644899,0.28356900142496977,0.39427819796119745,0.5544527816806668,0.7928512351399553,0.0,0.05777007164708565,0.10358833318386095,0.22770619712415163,0.5216485805107969,Large Protein Complex
Q13151,0.7095374632158757,1.0,0.2173168339243949,0.0976420433109478,0.09257903870821779,0.7160265600241446,0.929525390477628,0.07132724666113324,0.0028823662566964453,0.004282049347317376,0.9644986040896388,0.8805930732664295,0.14407681279710233,0.0029691390628537135,0.0,Large Protein Complex
P22626;P22626-2,0.5309206677700138,1.0,0.182934178383606,0.06600093480746794,0.04514414554775886,0.5427380451941193,0.7507180085661301,0.08269518515361118,0.011241206783527278,0.004118444221684548,0.7275535970979812,0.7543925662228776,0.10564206280847989,0.01638558750297632,0.0,Large Protein Complex
P51991-2;P51991,0.503342115851364,1.0,0.17455579062130963,0.06658273521357097,0.04436253196101086,0.49090814697522267,0.692006178047166,0.07686996249042803,0.010845328176308075,0.0010045816190119095,0.7202746375588922,0.6711877165885753,0.09334821602398474,0.011782418523758277,0.0,Large Protein Complex
Q99729-3;Q99729-4;Q99729-2;Q99729,0.9112848038124454,0.8272279799154078,0.2464361390750853,0.0871816435397034,0.04732576450897467,0.8196014412096936,0.6831070106441746,0.09920271752125154,0.016147649789342813,0.0,1.0,0.8420688119913928,0.15517326671448622,0.019482714553084816,0.005305597467164661,Large Protein Complex
P07910-2;P07910-4,0.4387622598558744,1.0,0.18634980928485842,0.07313344188325853,0.03986161013714782,0.39872224242164206,0.7450808139889387,0.0659790834381571,0.009864342704609586,0.0011291601081284178,0.5132642437901836,0.5798169405632699,0.0874399004532449,0.013622187544460752,0.0,Large Protein Complex
Q14103-3;Q14103,0.8007421237028708,0.7779306705498459,0.17228491939173796,0.07558840523561239,0.048618788220873656,0.8386164836963235,0.6029204003860904,0.07817682049089712,0.010200026051146996,0.0,1.0,0.6850149126117607,0.1475196302073066,0.03428731743322725,0.016255247803186972,Large Protein Complex
O14979;O14979-3;O14979-2,0.8711059293551098,1.0,0.23920597606687005,0.10368870980605176,0.07789850256534903,0.8094691949247471,0.7639347250652259,0.10466471971046394,0.017116251514334598,0.0,0.9335401816061988,0.7933669303539065,0.1446697326796225,0.05213867695591251,0.044171094156472905,Large Protein Complex
P52597,0.42093085875559827,0.9752675196712947,0.2989139648758876,0.10195167193561629,0.19721161229842654,0.6450689617344639,0.6145323267479761,0.15464781147467238,0.0,0.03996090672464287,0.9914234140795604,1.0,0.3998484138302429,0.171721201120939,0.18844554366579036,Large Protein Complex
P31943,0.7527232614790642,0.8848901758310217,0.2164922655799149,0.0778395714278414,0.07939207304928751,0.8454648057074842,0.7001220552261574,0.09518775566484372,0.0,0.010515134337352601,1.0,0.9189532870646979,0.19598800896773813,0.062401372738275784,0.036575712542068275,Large Protein Complex
P31942;P31942-2;P31942-3;P31942-4,0.6310833789017155,1.0,0.2373725645884982,0.09057745750904486,0.0728282608858494,0.5739293927295342,0.8062157768972061,0.11692222413651067,0.023344744155386944,0.006674207297432886,0.7390617158180974,0.6620199402242712,0.14717338706656963,0.026228660888845616,0.0,Large Protein Complex
P61978-2;P61978,0.8032447884197251,0.920476834886799,0.19519414498659476,0.07246795505344651,0.060714340018550424,0.9210850426505706,0.6971632176218061,0.09601573230748946,0.006447002295984385,0.0,1.0,0.8967567320996854,0.21269025499110494,0.06915829113891979,0.05210313176314383,Large Protein Complex
P14866;P14866-2,0.42503884317223445,1.0,0.1857320191050861,0.07741231856059694,0.06110777712924991,0.4796796089102267,0.6896382584009505,0.06311912728229323,0.008335868072967595,0.0,0.7264125350410635,0.6383132061305072,0.09874249511548808,0.012128386617670895,0.008034439575917556,Large Protein Complex
Q8WVV9;Q8WVV9-4;Q8WVV9-5,0.522006308573389,0.41419241416829505,0.08795287597516181,0.03340006378251772,0.03881353797337749,0.6532696580131481,0.35341142671844344,0.03724845434592093,0.0,0.006305893451036119,1.0,0.6786218688277679,0.14307115502635698,0.047132064650817415,0.051988111796281836,Large Protein Complex
P52272;P52272-2,0.5694370082208858,1.0,0.20152692967177493,0.07523500349031956,0.0657806453361888,0.5997993913968728,0.7246714695257914,0.06681418628135347,0.0,0.0039782854741749725,0.9033215633916403,0.8225020501385966,0.13118176088267802,0.02757012829462348,0.028163143591029574,Large Protein Complex
O43390;O43390-3,0.7646408571324438,0.5823665893271449,0.16404076724043604,0.05602154978681015,0.03544660536193674,0.7044192854800109,0.5867700829678937,0.06652919668128421,0.0030399290581990283,0.0,1.0,0.7208792410199102,0.13746188700331538,0.03672210007167068,0.014142806817215475,Large Protein Complex
Q00839,0.7646648122083931,0.7041270931920698,0.18959527002316254,0.09079549610452942,0.02371637870845487,0.8961300189509386,0.5814724103155156,0.11693615417862646,0.04784834816530533,0.0,1.0,0.6716001906176239,0.19788214954617558,0.08107621380204584,0.015648376979597367,Large Protein Complex
Q9BUJ2;Q9BUJ2-2;Q9BUJ2-4;Q9BUJ2-3,0.8586416252460213,0.5708098431019326,0.14442461442661614,0.05941499594133272,0.04262156542237924,1.0,0.5451790817404458,0.07463777785190848,0.01360209493945347,0.0,0.9380358274677238,0.6783923230031914,0.13036939431341865,0.03726190079060604,0.010610912810932752,Large Protein Complex
P41252,0.36533861467630285,0.26687929216286554,0.49085624630263197,0.803299981995422,0.021817690784228443,0.5394686077316784,0.11901669281617196,0.2550284215128988,0.5720697548805264,0.0,0.4947143702255711,0.28188739422310194,0.5243576223668287,1.0,0.1341984104529443,Large Protein Complex
Q15046;Q15046-2,0.2882132555286654,0.2773714399389946,0.5638738768608478,0.8693014157355532,0.04002519810351337,0.37720897848214524,0.10810649514273411,0.31723086104572074,0.6189781505918249,0.0,0.3839726799509295,0.3021252610987717,0.5641391200557013,1.0,0.15264745863864185,Large Protein Complex
Q9P2J5;Q9P2J5-2,0.387933226580165,0.28990357852199616,0.5065529493426436,0.8329289999793831,0.04725545850027812,0.5369982200169057,0.12237899207598171,0.2624684723071747,0.5794704034857432,0.0,0.49679396867504605,0.30569663315166845,0.5679245672029525,1.0,0.1478760472004772,Large Protein Complex
