"Data","Method","F1-score","Precision","Recall","Accuracy","Quadloss"
"nikolovski2014","KNN",0.586913086913087,0.651785714285714,0.578692141192141,0.6,0.537623832670514
"nikolovski2014","KNN",0.719368050250403,0.752410130718954,0.720487845487846,0.727272727272727,0.551462084110991
"nikolovski2014","KNN",0.689839975845411,0.757557189542484,0.662712287712288,0.690909090909091,0.556615451410841
"nikolovski2014","KNN",0.596691578349187,0.680654761904762,0.591138028638029,0.6,0.600724207049691
"nikolovski2014","KNN",0.690223856603167,0.7671875,0.671786546786547,0.709090909090909,0.521223722037966
"nikolovski2014","KNN",0.673767898767899,0.802083333333333,0.66042291042291,0.672727272727273,0.560589722245156
"nikolovski2014","KNN",0.675513538748833,0.702083333333333,0.681651681651682,0.690909090909091,0.546824806957398
"nikolovski2014","KNN",0.704626623376623,0.739903846153846,0.723068598068598,0.763636363636364,0.516346194472402
"nikolovski2014","KNN",0.643890056022409,0.776785714285714,0.615925740925741,0.672727272727273,0.546086459010928
"nikolovski2014","KNN",0.594631661442006,0.613902243589744,0.585185647685648,0.6,0.603628626777896
"nikolovski2014","KNN",0.608566433566434,0.647178679163973,0.597777222777223,0.618181818181818,0.57037659961724
"nikolovski2014","KNN",0.666718426501035,0.707457983193277,0.654324841824842,0.654545454545455,0.607572760961334
"nikolovski2014","KNN",0.666350316350316,0.670179738562091,0.676531801531801,0.690909090909091,0.544734076802853
"nikolovski2014","KNN",0.643132411067194,0.669791666666667,0.636322011322011,0.618181818181818,0.570847484787182
"nikolovski2014","KNN",0.728709623709624,0.767261904761905,0.708583083583084,0.709090909090909,0.539516669119891
"nikolovski2014","KNN",0.533683473389356,0.644982993197279,0.55465367965368,0.618181818181818,0.51676995075325
"nikolovski2014","KNN",0.565924775707384,0.632291666666667,0.564352314352314,0.6,0.60245329739372
"nikolovski2014","KNN",0.675629925629926,0.750612745098039,0.67041292041292,0.690909090909091,0.565373915571771
"nikolovski2014","KNN",0.591468253968254,0.619929029304029,0.588161838161838,0.6,0.587870925450942
"nikolovski2014","KNN",0.63592132505176,0.670238095238095,0.617382617382617,0.636363636363636,0.589181869764062
"nikolovski2014","KNN",0.706394716394716,0.783088235294118,0.700487012987013,0.745454545454545,0.525864766272919
"nikolovski2014","KNN",0.68861074270557,0.736458333333333,0.680028305028305,0.690909090909091,0.557952765293478
"nikolovski2014","KNN",0.576739926739927,0.598483624218918,0.576090576090576,0.563636363636364,0.633543019854001
"nikolovski2014","KNN",0.690863303363303,0.76025641025641,0.678134365634366,0.690909090909091,0.563701331448135
"nikolovski2014","KNN",0.54770274528339,0.645045518207283,0.540001665001665,0.581818181818182,0.615182265307604
"nikolovski2014","KNN",0.701554232804233,0.698809523809524,0.737803862803863,0.745454545454545,0.527503446664319
"nikolovski2014","KNN",0.598728354978355,0.6515625,0.59792291042291,0.654545454545455,0.564575294323549
"nikolovski2014","KNN",0.680965674110835,0.725694444444444,0.680028305028305,0.672727272727273,0.582544272408553
"nikolovski2014","KNN",0.614008118318463,0.607354624542125,0.626852314352314,0.618181818181818,0.591008904223438
"nikolovski2014","KNN",0.610592532467532,0.670568885448916,0.596694971694972,0.618181818181818,0.551312894752131
"nikolovski2014","KNN",0.586257492507492,0.657142857142857,0.602501665001665,0.6,0.591664376379998
"nikolovski2014","KNN",0.590119047619048,0.685049019607843,0.583583083583084,0.636363636363636,0.5761063303651
"nikolovski2014","KNN",0.602469983719984,0.702087249373434,0.612408424908425,0.672727272727273,0.504375386562508
"nikolovski2014","KNN",0.681283842968626,0.700080128205128,0.699342324342324,0.672727272727273,0.575409420313585
"nikolovski2014","KNN",0.602778887778888,0.596428571428571,0.628600566100566,0.618181818181818,0.5829774867649
"nikolovski2014","KNN",0.620579420579421,0.780292116846739,0.618901931401931,0.672727272727273,0.494820879980921
"nikolovski2014","KNN",0.572754329004329,0.68125,0.572365134865135,0.636363636363636,0.511809000764312
"nikolovski2014","KNN",0.664107142857143,0.726190476190476,0.695450382950383,0.690909090909091,0.555700050640473
"nikolovski2014","KNN",0.483983847693525,0.47790404040404,0.525141525141525,0.545454545454545,0.547892338370492
"nikolovski2014","KNN",0.634269944614772,0.649337121212121,0.642961205461205,0.654545454545455,0.589886313978296
"nikolovski2014","KNN",0.53341738906255,0.556944444444444,0.543664668664669,0.618181818181818,0.545141764384724
"nikolovski2014","KNN",0.644126769033066,0.708333333333333,0.649433899433899,0.636363636363636,0.562002377754983
"nikolovski2014","KNN",0.549590216616079,0.544791666666667,0.604249916749917,0.6,0.56401048971674
"nikolovski2014","KNN",0.648416860916861,0.686354087089381,0.63754995004995,0.618181818181818,0.597996840145384
"nikolovski2014","KNN",0.603240740740741,0.660119047619048,0.601273726273726,0.618181818181818,0.603466642279436
"nikolovski2014","KNN",0.630957468457468,0.76828231292517,0.627289377289377,0.727272727272727,0.540714600992224
"nikolovski2014","KNN",0.566052697302697,0.617857142857143,0.554882617382617,0.6,0.634511159763402
"nikolovski2014","KNN",0.608373734109028,0.689583333333333,0.581127206127206,0.636363636363636,0.605244704681139
"nikolovski2014","KNN",0.803230237504431,0.861011904761905,0.806943056943057,0.8,0.509560838148831
"nikolovski2014","KNN",0.710064935064935,0.789457070707071,0.702485014985015,0.709090909090909,0.540756038887179
"nikolovski2014","KNN",0.427361431671777,0.438020833333333,0.436917249417249,0.490909090909091,0.681848304127378
"nikolovski2014","KNN",0.557656926406926,0.684033613445378,0.568993506493506,0.654545454545455,0.528469685445301
"nikolovski2014","KNN",0.546661671661672,0.543127705627706,0.557047119547119,0.545454545454545,0.616496976702084
"nikolovski2014","KNN",0.639448051948052,0.6953125,0.620358807858808,0.636363636363636,0.589735630723914
"nikolovski2014","KNN",0.590838293650794,0.652130325814536,0.586559274059274,0.618181818181818,0.582743927720608
"nikolovski2014","KNN",0.60338204209172,0.66827876984127,0.59981684981685,0.654545454545455,0.554854364975601
"nikolovski2014","KNN",0.70354760979761,0.70260989010989,0.731164668664669,0.727272727272727,0.556856544617852
"nikolovski2014","KNN",0.69183460217943,0.737784090909091,0.695991508491508,0.690909090909091,0.55883426233161
"nikolovski2014","KNN",0.560336933181761,0.576041666666667,0.578837828837829,0.618181818181818,0.549189004980187
"nikolovski2014","KNN",0.586201298701299,0.613118315508021,0.636842324342324,0.6,0.560469320829031
"nikolovski2014","KNN",0.627151895297057,0.701736111111111,0.596694971694972,0.636363636363636,0.602099191745923
"nikolovski2014","KNN",0.544125280205224,0.564980158730159,0.54474691974692,0.545454545454545,0.628167394753938
"nikolovski2014","KNN",0.582757296466974,0.612332112332112,0.59494671994672,0.618181818181818,0.505121138936632
"nikolovski2014","KNN",0.689281204906205,0.77275641025641,0.666916416916417,0.690909090909091,0.555138755517902
"nikolovski2014","KNN",0.694814907314907,0.761007742257742,0.693015318015318,0.709090909090909,0.533903717894177
"nikolovski2014","KNN",0.732017366107478,0.783234126984127,0.71697052947053,0.727272727272727,0.555914774277967
"nikolovski2014","KNN",0.624037192390187,0.679092261904762,0.62037962037962,0.654545454545455,0.611385047297188
"nikolovski2014","KNN",0.556864281762862,0.561221590909091,0.561376123876124,0.6,0.578988147605147
"nikolovski2014","KNN",0.426598575036075,0.440758145363409,0.440434565434565,0.472727272727273,0.666898531149951
"nikolovski2014","KNN",0.650218172631966,0.702535559678417,0.694388944388944,0.709090909090909,0.528705145618012
"nikolovski2014","KNN",0.598110766045549,0.70625,0.593052780552781,0.618181818181818,0.544679157492337
"nikolovski2014","KNN",0.709074675324675,0.726785714285714,0.73291292041292,0.727272727272727,0.54435360158554
"nikolovski2014","KNN",0.5375,0.576192496229261,0.532155344655345,0.545454545454545,0.572873110559386
"nikolovski2014","KNN",0.640043434826043,0.710034013605442,0.668518981018981,0.690909090909091,0.545129620345605
"nikolovski2014","KNN",0.645337301587302,0.659763071895425,0.681131368631369,0.654545454545455,0.563207843790036
"nikolovski2014","KNN",0.559421257505935,0.632638888888889,0.560855810855811,0.581818181818182,0.61955207968467
"nikolovski2014","KNN",0.627657527657528,0.69234068627451,0.650953213453213,0.672727272727273,0.572546438480334
"nikolovski2014","KNN",0.574019287164448,0.590873015873016,0.573967698967699,0.6,0.596034190757064
"nikolovski2014","KNN",0.594211120420798,0.677951388888889,0.600899100899101,0.636363636363636,0.542903932028448
"nikolovski2014","KNN",0.682494596204274,0.823270975056689,0.701007326007326,0.727272727272727,0.461967447387588
