"Data","Method","DataSplit","F1-score","Precision","Recall","Accuracy","Quadloss"
"nikolovski2014","ColumnMaxMin","Cross_validation",0.743491761832919,0.741691760246605,0.750277777777778,0.736040609137056,0.283368097339072
"nikolovski2014","ColumnMaxMin","Cross_validation",0.785960450440648,0.789428783720579,0.784722222222222,0.802030456852792,0.243641200018652
"nikolovski2014","ColumnMaxMin","Cross_validation",0.794988923953199,0.790395720773628,0.805446428571428,0.781725888324873,0.417952694883823
"nikolovski2014","ColumnMaxMin","Cross_validation",0.773566583997206,0.774040297937357,0.774900793650794,0.791878172588833,0.0837167810380625
"nikolovski2014","ColumnMaxMin","Cross_validation",0.764458339876971,0.777236700656323,0.755367063492064,0.761421319796954,0.217451445529848
"nikolovski2014","ColumnMaxMin","Cross_validation",0.7457350348169,0.744043626962977,0.754007936507937,0.756345177664975,0.191541253358296
"nikolovski2014","ColumnMaxMin","Cross_validation",0.77477943518036,0.770838554720134,0.782450396825397,0.766497461928934,0.306767676126564
"nikolovski2014","ColumnMaxMin","Cross_validation",0.768407721411372,0.759572383147379,0.782896825396825,0.771573604060914,0.103078809838601
"nikolovski2014","ColumnMaxMin","Cross_validation",0.791202188221613,0.792476450248338,0.793303571428571,0.791878172588833,0.118089515940095
"nikolovski2014","ColumnMaxMin","Cross_validation",0.747668839558374,0.754892575642004,0.745615079365079,0.756345177664975,0.432164785636558
"nikolovski2014","ColumnMaxMin","Cross_validation",0.799355662118065,0.80099071679954,0.803611111111111,0.807106598984772,0.0684187826766041
"nikolovski2014","ColumnMaxMin","Cross_validation",0.78322636729103,0.794478138601893,0.781706349206349,0.781725888324873,0.700840338616622
"nikolovski2014","ColumnMaxMin","Cross_validation",0.755305222767437,0.752303877033032,0.761706349206349,0.751269035532995,0.701101015149561
"nikolovski2014","ColumnMaxMin","Cross_validation",0.730482487978075,0.723802224345703,0.740029761904762,0.720812182741117,0.954804211441341
"nikolovski2014","ColumnMaxMin","Cross_validation",0.796429326155697,0.800302679776364,0.794771825396825,0.791878172588833,0.116436673091803
"nikolovski2014","ColumnMaxMin","Cross_validation",0.749969316005901,0.75751686007491,0.745208333333333,0.725888324873096,0.231174706032002
"nikolovski2014","ColumnMaxMin","Cross_validation",0.752352359082209,0.744694616977226,0.765575396825397,0.751269035532995,0.494247536343983
"nikolovski2014","ColumnMaxMin","Cross_validation",0.727841638713791,0.737402252567694,0.726081349206349,0.730964467005076,0.634075870569127
"nikolovski2014","ColumnMaxMin","Cross_validation",0.755865388725266,0.776813983572152,0.755545634920635,0.751269035532995,0.655641997841799
"nikolovski2014","ColumnMaxMin","Cross_validation",0.769041374323369,0.779072681704261,0.764652777777778,0.761421319796954,0.880253836824248
"nikolovski2014","ColumnMaxMin","Cross_validation",0.795528146180656,0.807900432900433,0.794742063492063,0.791878172588833,0.124437909033428
"nikolovski2014","ColumnMaxMin","Cross_validation",0.772114177811852,0.781221200614793,0.772212301587302,0.776649746192893,0.127083045761942
"nikolovski2014","ColumnMaxMin","Cross_validation",0.753662730921625,0.761184801654522,0.748998015873016,0.756345177664975,0.646135879148131
"nikolovski2014","ColumnMaxMin","Cross_validation",0.753589842990597,0.764165169122066,0.750575396825397,0.746192893401015,1.09949360637779
"nikolovski2014","ColumnMaxMin","Cross_validation",0.738028210175423,0.734316051299747,0.746805555555556,0.730964467005076,0.822324338131861
"nikolovski2014","ColumnMaxMin","Cross_validation",0.766721785094181,0.766450773004524,0.777857142857143,0.741116751269036,1.05427017505312
"nikolovski2014","ColumnMaxMin","Cross_validation",0.756864884647086,0.759797576327182,0.763392857142857,0.725888324873096,1.12802014298942
"nikolovski2014","ColumnMaxMin","Cross_validation",0.777516861333925,0.787392063295442,0.772361111111111,0.776649746192893,0.139452545777402
"nikolovski2014","ColumnMaxMin","Cross_validation",0.775110411302235,0.781394746114758,0.771994047619048,0.771573604060914,0.199472380913153
"nikolovski2014","ColumnMaxMin","Cross_validation",0.785821835020998,0.804832052447476,0.774623015873016,0.791878172588833,0.16072110012843
"nikolovski2014","ColumnMaxMin","Cross_validation",0.745766431304447,0.742504565101819,0.755367063492064,0.736040609137056,0.568883170045746
"nikolovski2014","ColumnMaxMin","Cross_validation",0.763366125419566,0.768830937284082,0.768015873015873,0.756345177664975,1.30122708329748
"nikolovski2014","ColumnMaxMin","Cross_validation",0.791018255470728,0.799723229327413,0.789940476190476,0.776649746192893,0.356797408778863
"nikolovski2014","ColumnMaxMin","Cross_validation",0.767565692458145,0.770891011443337,0.771230158730159,0.761421319796954,0.85088507309851
"nikolovski2014","ColumnMaxMin","Cross_validation",0.745486857533711,0.750997506736208,0.744097222222222,0.746192893401015,0.17272613266137
"nikolovski2014","ColumnMaxMin","Cross_validation",0.77955962386393,0.784058136309613,0.779325396825397,0.756345177664975,0.401394830521818
"nikolovski2014","ColumnMaxMin","Cross_validation",0.763299747530591,0.764374566838684,0.771180555555556,0.756345177664975,0.824214385537123
"nikolovski2014","ColumnMaxMin","Cross_validation",0.740928111539127,0.740916675694545,0.747331349206349,0.730964467005076,0.175647416202634
"nikolovski2014","ColumnMaxMin","Cross_validation",0.732984204686508,0.735882323704704,0.732152777777778,0.741116751269036,0.214847006012429
"nikolovski2014","ColumnMaxMin","Cross_validation",0.781956711927523,0.784107069533899,0.798779761904762,0.786802030456853,0.339030321214283
"nikolovski2014","ColumnMaxMin","Cross_validation",0.711500939246559,0.713645442869207,0.711478174603175,0.715736040609137,0.873112415050944
"nikolovski2014","ColumnMaxMin","Cross_validation",0.752162365045138,0.760999671607774,0.755367063492064,0.761421319796954,0.529128856628377
"nikolovski2014","ColumnMaxMin","Cross_validation",0.814014173419798,0.809247364953887,0.819940476190476,0.812182741116751,0.193315418460192
"nikolovski2014","ColumnMaxMin","Cross_validation",0.765702225815046,0.767707609419566,0.772847222222222,0.766497461928934,1.04885017640809
"nikolovski2014","ColumnMaxMin","Cross_validation",0.773296219946338,0.797351168571938,0.759325396825397,0.771573604060914,0.372134752682901
"nikolovski2014","ColumnMaxMin","Cross_validation",0.75569291396302,0.759975639923375,0.75265873015873,0.751269035532995,1.12041697561318
"nikolovski2014","ColumnMaxMin","Cross_validation",0.749536244545433,0.764510791141226,0.74781746031746,0.756345177664975,0.256730587949701
"nikolovski2014","ColumnMaxMin","Cross_validation",0.740697230781952,0.750394825662573,0.73843253968254,0.751269035532995,0.152778563356458
"nikolovski2014","ColumnMaxMin","Cross_validation",0.772528213879033,0.776432131380981,0.777242063492064,0.781725888324873,0.290682124113528
"nikolovski2014","ColumnMaxMin","Cross_validation",0.762894857424175,0.769122121839513,0.759742063492064,0.766497461928934,0.60046315198623
"nikolovski2014","ColumnMaxMin","Cross_validation",0.794777507310646,0.798746274565578,0.793333333333333,0.781725888324873,0.375142599656381
"nikolovski2014","ColumnMaxMin","Cross_validation",0.781515821370534,0.788001989233663,0.778740079365079,0.796954314720812,0.17885192610783
"nikolovski2014","ColumnMaxMin","Cross_validation",0.800832983353159,0.817123218770955,0.79405753968254,0.807106598984772,0.233853506320113
"nikolovski2014","ColumnMaxMin","Cross_validation",0.76380044592633,0.76747172418225,0.770634920634921,0.741116751269036,1.72735155195817
"nikolovski2014","ColumnMaxMin","Cross_validation",0.79390301087577,0.799516407440169,0.791349206349206,0.786802030456853,0.770340205199797
"nikolovski2014","ColumnMaxMin","Cross_validation",0.798280199759329,0.812984512866588,0.797301587301587,0.791878172588833,0.161986278676622
"nikolovski2014","ColumnMaxMin","Cross_validation",0.821720332463334,0.83144965784861,0.818045634920635,0.817258883248731,0.268206003373007
"nikolovski2014","ColumnMaxMin","Cross_validation",0.754491698445638,0.781784881784882,0.74281746031746,0.781725888324873,0.135281042400865
"nikolovski2014","ColumnMaxMin","Cross_validation",0.75280917879117,0.772973415841616,0.741349206349206,0.746192893401015,0.782765481334721
"nikolovski2014","ColumnMaxMin","Cross_validation",0.767644395644377,0.771653610728669,0.766081349206349,0.756345177664975,0.477699465922875
"nikolovski2014","ColumnMaxMin","Cross_validation",0.811577116529387,0.807431671662849,0.817589285714286,0.802030456852792,0.322669284610989
"nikolovski2014","ColumnMaxMin","Cross_validation",0.777626435712048,0.786244406540704,0.77453373015873,0.766497461928934,0.249371088300666
"nikolovski2014","ColumnMaxMin","Cross_validation",0.746030270469559,0.755010252428731,0.741984126984127,0.746192893401015,0.217161558975647
"nikolovski2014","ColumnMaxMin","Cross_validation",0.755286172831963,0.76984220844515,0.75156746031746,0.730964467005076,2.23047078091304
"nikolovski2014","ColumnMaxMin","Cross_validation",0.796229739157699,0.801155474816189,0.796279761904762,0.786802030456853,0.470637904154177
"nikolovski2014","ColumnMaxMin","Cross_validation",0.768763513157201,0.772146445040467,0.770168650793651,0.771573604060914,0.347012669830905
"nikolovski2014","ColumnMaxMin","Cross_validation",0.755688480174864,0.759180247856718,0.754176587301587,0.766497461928934,0.0475831483021774
"nikolovski2014","ColumnMaxMin","Cross_validation",0.754392074847035,0.753175507273047,0.76139880952381,0.736040609137056,0.840105547952144
"nikolovski2014","ColumnMaxMin","Cross_validation",0.794631388458702,0.794940249173659,0.799474206349206,0.786802030456853,0.409534715038643
"nikolovski2014","ColumnMaxMin","Cross_validation",0.770283865619974,0.777895000245251,0.771150793650794,0.766497461928934,0.913217213037567
"nikolovski2014","ColumnMaxMin","Cross_validation",0.748648820402933,0.746549372037177,0.752123015873016,0.746192893401015,0.155086536958359
"nikolovski2014","ColumnMaxMin","Cross_validation",0.75296442204079,0.768959795049911,0.745882936507936,0.756345177664975,0.240630325252699
"nikolovski2014","ColumnMaxMin","Cross_validation",0.749168046472821,0.751760180876035,0.749662698412698,0.746192893401015,0.510112959692963
"nikolovski2014","ColumnMaxMin","Cross_validation",0.773977547516084,0.782510680109364,0.76796626984127,0.781725888324873,0.144656536460173
"nikolovski2014","ColumnMaxMin","Cross_validation",0.751905911472727,0.750552014093204,0.755813492063492,0.751269035532995,0.511480880326628
"nikolovski2014","ColumnMaxMin","Cross_validation",0.758470959955487,0.749051857398805,0.774146825396825,0.751269035532995,0.928602128803926
"nikolovski2014","ColumnNorma","Cross_validation",0.762529519938056,0.75997557997558,0.765515873015873,0.756345177664975,0.681430733658918
"nikolovski2014","ColumnNorma","Cross_validation",0.77970405383885,0.771370449302371,0.794920634920635,0.776649746192893,0.868458100020823
"nikolovski2014","ColumnNorma","Cross_validation",0.778892919936523,0.766445264505609,0.802440476190476,0.766497461928934,0.786664450239581
"nikolovski2014","ColumnNorma","Cross_validation",0.779577947545431,0.792299092123951,0.772043650793651,0.771573604060914,0.29884071081491
"nikolovski2014","ColumnNorma","Cross_validation",0.783539797738234,0.778556603052891,0.790069444444444,0.776649746192893,0.796570073641831
"nikolovski2014","ColumnNorma","Cross_validation",0.755265422604762,0.771989030654997,0.748075396825397,0.766497461928934,0.106974365019386
"nikolovski2014","ColumnNorma","Cross_validation",0.776251245299669,0.778186795369556,0.779414682539683,0.766497461928934,0.681507860633619
"nikolovski2014","ColumnNorma","Cross_validation",0.730510604026316,0.728799408745908,0.735634920634921,0.725888324873096,0.693873948245153
"nikolovski2014","ColumnNorma","Cross_validation",0.77041691617167,0.773761015713488,0.776458333333333,0.776649746192893,0.460680146837055
"nikolovski2014","ColumnNorma","Cross_validation",0.767054208169019,0.776637007123825,0.76405753968254,0.756345177664975,0.507759629972574
"nikolovski2014","ColumnNorma","Cross_validation",0.749479410484007,0.764318619194089,0.741061507936508,0.751269035532995,0.0758205673534966
"nikolovski2014","ColumnNorma","Cross_validation",0.764903977829672,0.761236692157745,0.773402777777778,0.766497461928934,0.211878276304731
"nikolovski2014","ColumnNorma","Cross_validation",0.793203206438501,0.808812830687831,0.782837301587302,0.786802030456853,0.248728023678888
"nikolovski2014","ColumnNorma","Cross_validation",0.748813813219301,0.754486440491875,0.746498015873016,0.741116751269036,0.118009015795564
"nikolovski2014","ColumnNorma","Cross_validation",0.783242866915855,0.788963792143718,0.779771825396825,0.776649746192893,0.225356491532063
"nikolovski2014","ColumnNorma","Cross_validation",0.786206482229042,0.785056909908016,0.791369047619048,0.761421319796954,0.659703651908063
"nikolovski2014","ColumnNorma","Cross_validation",0.79586792875165,0.796951634614196,0.797986111111111,0.802030456852792,0.527187363924852
"nikolovski2014","ColumnNorma","Cross_validation",0.744963035322605,0.752892179807226,0.738829365079365,0.736040609137056,0.198803566880853
"nikolovski2014","ColumnNorma","Cross_validation",0.779902937926752,0.789738372093023,0.775515873015873,0.766497461928934,0.835105383863686
"nikolovski2014","ColumnNorma","Cross_validation",0.749484654006497,0.746868404167879,0.756378968253968,0.730964467005076,0.867050131523391
"nikolovski2014","ColumnNorma","Cross_validation",0.794685455884682,0.791078828479762,0.805208333333333,0.786802030456853,0.0444292305587221
"nikolovski2014","ColumnNorma","Cross_validation",0.754276650282085,0.756605710679398,0.757986111111111,0.751269035532995,0.867733178350759
"nikolovski2014","ColumnNorma","Cross_validation",0.735543342591215,0.729430842009503,0.744742063492063,0.720812182741117,0.537505031466592
"nikolovski2014","ColumnNorma","Cross_validation",0.796899640929246,0.7969377090301,0.803065476190476,0.776649746192893,0.706887225999657
"nikolovski2014","ColumnNorma","Cross_validation",0.771660919139628,0.777780613512027,0.767569444444444,0.761421319796954,0.161540964310237
"nikolovski2014","ColumnNorma","Cross_validation",0.774693723211649,0.775582359253809,0.776617063492063,0.776649746192893,0.52627980806364
"nikolovski2014","ColumnNorma","Cross_validation",0.744329081498183,0.745443507039617,0.746081349206349,0.725888324873096,0.545486180011626
"nikolovski2014","ColumnNorma","Cross_validation",0.768148357742362,0.772663176195785,0.76593253968254,0.761421319796954,0.452693165408229
"nikolovski2014","ColumnNorma","Cross_validation",0.799533209764215,0.802640699187886,0.802053571428571,0.786802030456853,0.687069133596006
"nikolovski2014","ColumnNorma","Cross_validation",0.73612982561335,0.729739987080103,0.745664682539683,0.725888324873096,1.12784164356419
"nikolovski2014","ColumnNorma","Cross_validation",0.765753340473413,0.7724450610821,0.774970238095238,0.730964467005076,1.34063239899162
"nikolovski2014","ColumnNorma","Cross_validation",0.758368064898726,0.786525561690273,0.746468253968254,0.756345177664975,0.539362820652835
"nikolovski2014","ColumnNorma","Cross_validation",0.771880040310195,0.771050824175824,0.776081349206349,0.771573604060914,0.0800476110722724
"nikolovski2014","ColumnNorma","Cross_validation",0.756643275572753,0.753721987180624,0.761706349206349,0.741116751269036,0.196139517115371
"nikolovski2014","ColumnNorma","Cross_validation",0.780694237587182,0.783314227804359,0.779742063492064,0.781725888324873,0.219912251163688
"nikolovski2014","ColumnNorma","Cross_validation",0.768204164256796,0.770619946022927,0.771726190476191,0.761421319796954,0.225052656433976
"nikolovski2014","ColumnNorma","Cross_validation",0.760504577114674,0.768159859464207,0.756200396825397,0.746192893401015,0.371998057115185
"nikolovski2014","ColumnNorma","Cross_validation",0.782285509816703,0.785770635415944,0.785188492063492,0.786802030456853,0.199989596192148
"nikolovski2014","ColumnNorma","Cross_validation",0.760126623282547,0.751280206796464,0.772708333333333,0.751269035532995,0.122501436802822
"nikolovski2014","ColumnNorma","Cross_validation",0.766673659191167,0.76659492468316,0.772539682539683,0.766497461928934,0.0815322658225557
"nikolovski2014","ColumnNorma","Cross_validation",0.771920030433962,0.769125193937224,0.777331349206349,0.771573604060914,0.684147580990531
"nikolovski2014","ColumnNorma","Cross_validation",0.748411258075789,0.751177319412613,0.748670634920635,0.741116751269036,0.0667898718679263
"nikolovski2014","ColumnNorma","Cross_validation",0.81620047613438,0.825261445981555,0.811587301587302,0.807106598984772,0.103408890101621
"nikolovski2014","ColumnNorma","Cross_validation",0.778830842645008,0.775603082318199,0.784980158730159,0.771573604060914,1.00297534794175
"nikolovski2014","ColumnNorma","Cross_validation",0.747217818255795,0.744294579533941,0.752559523809524,0.730964467005076,0.261184596225812
"nikolovski2014","ColumnNorma","Cross_validation",0.760447198009146,0.755354758295935,0.768928571428571,0.751269035532995,0.786515101750145
"nikolovski2014","ColumnNorma","Cross_validation",0.73924898731929,0.731654358227585,0.751369047619048,0.741116751269036,1.36584946748971
"nikolovski2014","ColumnNorma","Cross_validation",0.72795939817598,0.732451662381787,0.726200396825397,0.730964467005076,0.407694468295152
"nikolovski2014","ColumnNorma","Cross_validation",0.773394108282917,0.780764320220842,0.770069444444444,0.766497461928934,0.157098930132621
"nikolovski2014","ColumnNorma","Cross_validation",0.829061071380311,0.839772777330594,0.830654761904762,0.817258883248731,0.408286578696242
"nikolovski2014","ColumnNorma","Cross_validation",0.792238349617942,0.787962594293616,0.801021825396825,0.791878172588833,0.308338187783119
"nikolovski2014","ColumnNorma","Cross_validation",0.782324890536549,0.781508353947154,0.78578373015873,0.781725888324873,0.371767815415282
"nikolovski2014","ColumnNorma","Cross_validation",0.757726304043226,0.766977986846913,0.751468253968254,0.751269035532995,0.21599790739025
"nikolovski2014","ColumnNorma","Cross_validation",0.809070433440663,0.80186997859647,0.822440476190476,0.791878172588833,1.05283899579753
"nikolovski2014","ColumnNorma","Cross_validation",0.779910986205745,0.778568653568654,0.786111111111111,0.771573604060914,0.403091924755122
"nikolovski2014","ColumnNorma","Cross_validation",0.789035823464659,0.815914840981765,0.788551587301587,0.786802030456853,0.295831394471959
"nikolovski2014","ColumnNorma","Cross_validation",0.754516899309637,0.74855150697256,0.765505952380952,0.756345177664975,1.1460470887217
"nikolovski2014","ColumnNorma","Cross_validation",0.774089119421556,0.772170908271233,0.782569444444444,0.751269035532995,1.68959323404097
"nikolovski2014","ColumnNorma","Cross_validation",0.754135039892049,0.744561557605036,0.76577380952381,0.736040609137056,0.622126412999924
"nikolovski2014","ColumnNorma","Cross_validation",0.758126388347914,0.76533983785822,0.756081349206349,0.751269035532995,0.361567210999694
"nikolovski2014","ColumnNorma","Cross_validation",0.759603984796602,0.754092304816477,0.770486111111111,0.756345177664975,0.0900038584163237
"nikolovski2014","ColumnNorma","Cross_validation",0.755945866565143,0.77391100652778,0.743978174603175,0.756345177664975,0.111067136156409
"nikolovski2014","ColumnNorma","Cross_validation",0.776196817631017,0.76858290831975,0.787351190476191,0.766497461928934,0.180588926261234
"nikolovski2014","ColumnNorma","Cross_validation",0.791604224041396,0.79149031788878,0.794355158730159,0.791878172588833,0.33591024985709
"nikolovski2014","ColumnNorma","Cross_validation",0.752443763775565,0.767801122488623,0.752926587301587,0.756345177664975,0.199259655635514
"nikolovski2014","ColumnNorma","Cross_validation",0.77952567900766,0.783145819823451,0.784345238095238,0.776649746192893,0.266301396073377
"nikolovski2014","ColumnNorma","Cross_validation",0.743777298893578,0.752623463889911,0.742539682539682,0.741116751269036,0.185627345019141
"nikolovski2014","ColumnNorma","Cross_validation",0.798494295082115,0.802257587184058,0.800486111111111,0.796954314720812,0.284568625033316
"nikolovski2014","ColumnNorma","Cross_validation",0.80414611188605,0.81063074352548,0.801279761904762,0.802030456852792,0.113093547780445
"nikolovski2014","ColumnNorma","Cross_validation",0.791030368964838,0.7967997703516,0.78765873015873,0.776649746192893,0.772896922426851
"nikolovski2014","ColumnNorma","Cross_validation",0.7576571390754,0.762641743380234,0.75985119047619,0.746192893401015,0.226028417693342
"nikolovski2014","ColumnNorma","Cross_validation",0.774464464676859,0.795861126785508,0.762996031746032,0.761421319796954,0.426315995706244
"nikolovski2014","ColumnNorma","Cross_validation",0.775256706442031,0.774548051586095,0.778888888888889,0.771573604060914,0.716087272895837
"nikolovski2014","ColumnNorma","Cross_validation",0.764096261818973,0.760120233314883,0.771369047619048,0.756345177664975,0.627004487809092
"nikolovski2014","ColumnNorma","Cross_validation",0.766925210920163,0.773556150635937,0.763581349206349,0.771573604060914,0.202508022581032
"nikolovski2014","ColumnNorma","Cross_validation",0.797262997035477,0.805495005242749,0.791646825396825,0.781725888324873,0.449666287524331
"nikolovski2014","ColumnNorma","Cross_validation",0.782446548587768,0.785606842417988,0.782172619047619,0.781725888324873,0.446428897312808
"nikolovski2014","ColumnNorma","Cross_validation",0.778546036300699,0.78394678516246,0.778253968253968,0.776649746192893,0.308765532821166
"nikolovski2014","ColumnNorma","Cross_validation",0.790075690921042,0.796227781692898,0.787261904761905,0.786802030456853,0.0292058627145473
"nikolovski2014","ColumnNorma","Cross_validation",0.726807221708784,0.722337858220211,0.735188492063492,0.720812182741117,0.146626506116569
"nikolovski2014","ColumnNorma","Cross_validation",0.783416806722306,0.784197093415499,0.788194444444444,0.781725888324873,0.0139760585517894
"nikolovski2014","ColumnNorma","Cross_validation",0.776079888305621,0.778158968434177,0.776140873015873,0.776649746192893,0.348894582594535
"nikolovski2014","ColumnNorma","Cross_validation",0.750493901783795,0.745969730752339,0.75703373015873,0.751269035532995,0.610259741760759
"nikolovski2014","ColumnNorma","Cross_validation",0.761677579245869,0.755989624993334,0.773700396825397,0.761421319796954,0.675623738440626
"nikolovski2014","ColumnNorma","Cross_validation",0.785361384629034,0.784063775925164,0.793849206349206,0.776649746192893,0.495800699508748
"nikolovski2014","ColumnNorma","Cross_validation",0.768097255122138,0.772362100154582,0.768670634920635,0.771573604060914,0.0980542560897295
"nikolovski2014","ColumnNorma","Cross_validation",0.759804915041541,0.760134803921569,0.762777777777778,0.781725888324873,0.276223878502039
"nikolovski2014","ColumnNorma","Cross_validation",0.815614535251893,0.814837454212454,0.818849206349206,0.796954314720812,1.20653394184119
"nikolovski2014","ColumnNorma","Cross_validation",0.763208267970006,0.784078086372556,0.74906746031746,0.761421319796954,0.244473155430087
"nikolovski2014","ColumnNorma","Cross_validation",0.783226495726496,0.78808368775474,0.784375,0.776649746192893,0.107134891615978
"nikolovski2014","ColumnNorma","Cross_validation",0.758276084890222,0.760951937925622,0.763998015873016,0.771573604060914,0.0874608476541764
"nikolovski2014","ColumnNorma","Cross_validation",0.765287870867765,0.768397227772228,0.764335317460318,0.771573604060914,0.270115273887661
"nikolovski2014","ColumnNorma","Cross_validation",0.811072911666324,0.819312120788643,0.81172619047619,0.807106598984772,0.358400099984257
"nikolovski2014","ColumnNorma","Cross_validation",0.74960476782064,0.747801700230409,0.752003968253968,0.746192893401015,0.768627970141791
"nikolovski2014","ColumnNorma","Cross_validation",0.75961429706776,0.752385476841999,0.779255952380952,0.761421319796954,0.270266738265839
"nikolovski2014","ColumnNorma","Cross_validation",0.727847894679578,0.74078548085901,0.724295634920635,0.725888324873096,0.244028613291145
"nikolovski2014","ColumnNorma","Cross_validation",0.760123629273949,0.772183620258311,0.756349206349206,0.761421319796954,0.255804270744354
"nikolovski2014","ColumnNorma","Cross_validation",0.771986061114752,0.771397916835099,0.778869047619048,0.761421319796954,1.38039742167069
"nikolovski2014","ColumnNorma","Cross_validation",0.762749468273662,0.754275691527069,0.77859126984127,0.766497461928934,0.542188137257034
"nikolovski2014","ColumnNorma","Cross_validation",0.765486974026699,0.779097497584893,0.760347222222222,0.766497461928934,0.388954428061807
"nikolovski2014","RowMaxMin","Cross_validation",0.739301671724681,0.741420716964195,0.743551587301587,0.746192893401015,0.067744136199799
"nikolovski2014","RowMaxMin","Cross_validation",0.748561621580287,0.756543243102759,0.749880952380952,0.751269035532995,0.0465934766016362
"nikolovski2014","RowMaxMin","Cross_validation",0.736194429398253,0.754236792893876,0.732480158730159,0.741116751269036,0.685471899590348
"nikolovski2014","RowMaxMin","Cross_validation",0.753599314853063,0.768665507164992,0.750486111111111,0.730964467005076,1.9149186939486
"nikolovski2014","RowMaxMin","Cross_validation",0.75414782513796,0.769981060606061,0.74218253968254,0.741116751269036,0.109029456956103
"nikolovski2014","RowMaxMin","Cross_validation",0.750610272262058,0.74698685221783,0.760367063492064,0.741116751269036,0.59077459572832
"nikolovski2014","RowMaxMin","Cross_validation",0.719932020992784,0.727234504913076,0.734117063492064,0.730964467005076,0.369336571133113
"nikolovski2014","RowMaxMin","Cross_validation",0.729011271949339,0.724306030227083,0.736825396825397,0.725888324873096,0.397605389119375
"nikolovski2014","RowMaxMin","Cross_validation",0.764046276708533,0.760290667967298,0.771259920634921,0.761421319796954,0.354055147698529
"nikolovski2014","RowMaxMin","Cross_validation",0.731223226767466,0.730239928601209,0.74140873015873,0.730964467005076,1.4021651172086
"nikolovski2014","RowMaxMin","Cross_validation",0.750500231696193,0.76262345089551,0.741914682539683,0.746192893401015,0.538170344694618
"nikolovski2014","RowMaxMin","Cross_validation",0.791514825268138,0.796879554529742,0.793095238095238,0.771573604060914,2.0985746556348
"nikolovski2014","RowMaxMin","Cross_validation",0.73925057651893,0.770337301587302,0.729355158730159,0.746192893401015,0.215621955331457
"nikolovski2014","RowMaxMin","Cross_validation",0.72616096338649,0.737244337787816,0.72265873015873,0.725888324873096,0.0926647472217873
