"data","method","f1score","precision","recall","accuracy"
"E14TG2aR","KNN",0.829404761904762,0.852777777777778,0.82,0.907894736842105
"E14TG2aR","KNN",0.862345432345432,0.895833333333333,0.881190476190476,0.921052631578947
"E14TG2aR","KNN",0.871767913177649,0.8975,0.866825396825397,0.907894736842105
"E14TG2aR","KNN",0.758142515379358,0.862345679012346,0.783333333333333,0.894736842105263
"E14TG2aR","KNN",0.790161943319838,0.835718390804598,0.788095238095238,0.881578947368421
"E14TG2aR","KNN",0.802178932178932,0.813888888888889,0.805555555555556,0.894736842105263
"E14TG2aR","KNN",0.847832167832168,0.939814814814815,0.866666666666667,0.947368421052632
"E14TG2aR","KNN",0.833243145743146,0.874242424242424,0.815555555555556,0.907894736842105
"E14TG2aR","KNN",0.864466366966367,0.911742424242424,0.874206349206349,0.921052631578947
"E14TG2aR","KNN",0.778528674627746,0.817980295566502,0.791269841269841,0.881578947368421
"E14TG2aR","KNN",0.748997493734336,0.819135802469136,0.788095238095238,0.881578947368421
"E14TG2aR","KNN",0.774784324870532,0.819166666666667,0.779206349206349,0.855263157894737
"E14TG2aR","KNN",0.708119015487436,0.719444444444444,0.712539682539683,0.828947368421053
"E14TG2aR","KNN",0.803421676362853,0.871296296296296,0.835555555555556,0.921052631578947
"E14TG2aR","KNN",0.79972471972472,0.81479797979798,0.801269841269841,0.894736842105263
"E14TG2aR","KNN",0.811686189627366,0.847294372294372,0.821031746031746,0.881578947368421
"E14TG2aR","KNN",0.805691501480975,0.82294061302682,0.805555555555556,0.881578947368421
"E14TG2aR","KNN",0.813721319248703,0.870833333333333,0.805555555555556,0.894736842105263
"E14TG2aR","KNN",0.867532467532467,0.875,0.876428571428571,0.934210526315789
"E14TG2aR","KNN",0.752627666451196,0.76202380952381,0.763253968253968,0.855263157894737
"E14TG2aR","KNN",0.641183261183261,0.709876543209877,0.673571428571429,0.815789473684211
"E14TG2aR","KNN",0.719262316630738,0.781666666666667,0.722619047619048,0.828947368421053
"E14TG2aR","KNN",0.838181818181818,0.878571428571429,0.843095238095238,0.921052631578947
"E14TG2aR","KNN",0.858077546808197,0.921227048813256,0.85031746031746,0.907894736842105
"E14TG2aR","KNN",0.759376248106898,0.829586090792987,0.782222222222222,0.894736842105263
"E14TG2aR","KNN",0.784031066972243,0.828571428571429,0.783412698412698,0.868421052631579
"E14TG2aR","KNN",0.706258186258186,0.781172839506173,0.731031746031746,0.855263157894737
"E14TG2aR","KNN",0.7484996582365,0.766190476190476,0.751190476190476,0.855263157894737
"E14TG2aR","KNN",0.866742424242424,0.914761904761905,0.877777777777778,0.934210526315789
"E14TG2aR","KNN",0.776353091353091,0.823131313131313,0.783412698412698,0.868421052631579
"E14TG2aR","KNN",0.85571105365223,0.874675324675325,0.854365079365079,0.894736842105263
"E14TG2aR","KNN",0.836057276057276,0.920454545454545,0.863095238095238,0.934210526315789
"E14TG2aR","KNN",0.746806220095694,0.816274402481299,0.781111111111111,0.881578947368421
"E14TG2aR","KNN",0.726858054226475,0.805507455507456,0.745714285714286,0.881578947368421
"E14TG2aR","KNN",0.873041403041403,0.925,0.876428571428571,0.934210526315789
"E14TG2aR","KNN",0.846687172476646,0.868932676518883,0.835714285714286,0.907894736842105
"E14TG2aR","KNN",0.78744890517269,0.841804029304029,0.784365079365079,0.881578947368421
"E14TG2aR","KNN",0.843170995670996,0.870670995670996,0.849206349206349,0.907894736842105
"E14TG2aR","KNN",0.766060606060606,0.815984848484849,0.76,0.894736842105263
"E14TG2aR","KNN",0.753718213331216,0.76794061302682,0.771269841269841,0.855263157894737
"E14TG2aR","KNN",0.757166177475775,0.829365079365079,0.787698412698413,0.868421052631579
"E14TG2aR","KNN",0.741855324046794,0.778650793650794,0.751111111111111,0.855263157894737
"E14TG2aR","KNN",0.866572199730094,0.930480295566502,0.861428571428571,0.921052631578947
"E14TG2aR","KNN",0.766147722246793,0.875136836343733,0.792222222222222,0.894736842105263
"E14TG2aR","KNN",0.851096681096681,0.91729797979798,0.835555555555555,0.921052631578947
"E14TG2aR","KNN",0.878614718614719,0.883333333333333,0.889761904761905,0.934210526315789
"E14TG2aR","KNN",0.743575605680869,0.816349206349206,0.757698412698413,0.842105263157895
"E14TG2aR","KNN",0.834463967405144,0.854004329004329,0.84031746031746,0.907894736842105
"E14TG2aR","KNN",0.893606929706001,0.904885057471264,0.897936507936508,0.934210526315789
"E14TG2aR","KNN",0.733788566243194,0.768787878787879,0.746190476190476,0.855263157894737
"E14TG2aR","KNN",0.821578947368421,0.832980295566502,0.821428571428571,0.894736842105263
"E14TG2aR","KNN",0.873165266106443,0.868333333333333,0.882222222222222,0.934210526315789
"E14TG2aR","KNN",0.843569306510483,0.847142857142857,0.854365079365079,0.894736842105263
"E14TG2aR","KNN",0.82002442002442,0.89884960718294,0.841269841269841,0.921052631578947
"E14TG2aR","KNN",0.813378386319563,0.896164021164021,0.841269841269841,0.921052631578947
"E14TG2aR","KNN",0.721883116883117,0.841402116402116,0.746428571428571,0.868421052631579
"E14TG2aR","KNN",0.764559884559885,0.825079365079365,0.753650793650794,0.868421052631579
