true_label,pred_label,pred_prob
Cytosol_3,Cytosol_2,0.3172602877020836
Cytosol_3,Cytosol_3,0.3942832499742508
Cytosol_3,Cytosol_3,0.475180946290493
Cytosol_3,Cytosol_3,0.4344232454895973
Cytosol_3,Cytosol_3,0.5823399052023888
Cytosol_3,Cytosol_3,0.5840812101960182
Cytosol_3,Cytosol_5,0.5695420429110527
Cytosol_3,Cytosol_2,0.44151025265455246
Cytosol_3,Cytosol_3,0.3976292759180069
Cytosol_3,Cytosol_2,0.3632798492908478
Cytosol_3,Cytosol_3,0.5779722854495049
Cytosol_3,Cytosol_4,0.43876125663518906
Cytosol_3,Cytosol_2,0.5041360259056091
Cytosol_3,Cytosol_3,0.5497318729758263
Cytosol_3,Cytosol_3,0.4746862128376961
Cytosol_3,Cytosol_5,0.37814559787511826
Cytosol_3,Cytosol_3,0.5837319567799568
Cytosol_3,Cytosol_4,0.6191428080201149
Cytosol_3,Cytosol_2,0.49047034978866577
Cytosol_3,Cytosol_3,0.44518904387950897
Cytosol_3,Cytosol_4,0.6093210503458977
Cytosol_3,Cytosol_2,0.612677812576294
Cytosol_3,Cytosol_3,0.5540758743882179
Cytosol_3,Cytosol_4,0.4776723012328148
Cytosol_3,Cytosol_5,0.6256556138396263
Cytosol_5,Cytosol_5,0.7035630866885185
Cytosol_5,Cytosol_5,0.7748441994190216
Cytosol_5,Cytosol_2,0.4747830033302307
Cytosol_5,Cytosol_4,0.4792470335960388
Cytosol_5,Cytosol_5,0.5678771212697029
Cytosol_5,Cytosol_5,0.5228029415011406
Cytosol_5,Cytosol_5,0.49211008846759796
Cytosol_5,Cytosol_5,0.4186662286520004
Cytosol_5,Nucleosol,0.5518858134746552
Cytosol_5,Cytosol_5,0.8164709657430649
Cytosol_5,Cytosol_5,0.3702315464615822
Cytosol_5,Nucleosol,0.9385686814785004
Cytosol_5,Cytosol_5,0.771103709936142
Cytosol_5,Cytosol_2,0.5048957243561745
Cytosol_5,Cytosol_2,0.6496680155396461
Cytosol_5,Cytosol_2,0.46315836906433105
Cytosol_5,Cytosol_5,0.5724501982331276
Cytosol_5,Cytosol_2,0.39803046733140945
Cytosol_5,Cytosol_5,0.5256668105721474
Cytosol_5,Cytosol_5,0.4546392560005188
Cytosol_5,Cytosol_5,0.7132355868816376
Cytosol_5,Cytosol_5,0.6103562265634537
Cytosol_5,Cytosol_5,0.7131843417882919
Cytosol_5,Cytosol_4,0.6597521081566811
Cytosol_5,Cytosol_4,0.42348872125148773
Cytosol_5,Cytosol_5,0.597162738442421
Cytosol_5,Cytosol_5,0.9100690633058548
Cytosol_5,Cytosol_5,0.4338584393262863
Cytosol_5,Cytosol_5,0.8441791981458664
Cytosol_5,Cytosol_5,0.7200676053762436
Cytosol_5,Cytosol_4,0.6642414331436157
Cytosol_5,Cytosol_5,0.6700179576873779
Cytosol_5,Cytosol_5,0.4386659488081932
Cytosol_5,Cytosol_4,0.6481493264436722
Cytosol_5,Cytosol_5,0.8757453858852386
Cytosol_5,Cytosol_5,0.36058393120765686
Cytosol_5,Cytosol_5,0.7828771770000458
Cytosol_5,Cytosol_4,0.4703144356608391
Cytosol_5,Cytosol_5,0.4644089639186859
Cytosol_5,Cytosol_5,0.511814534664154
Cytosol_5,Cytosol_5,0.614123024046421
Cytosol_5,Cytosol_5,0.8782647550106049
Cytosol_5,Cytosol_5,0.7936312109231949
Cytosol_5,Cytosol_5,0.6590756699442863
Cytosol_5,Cytosol_5,0.5452020391821861
Cytosol_5,Cytosol_5,0.6572040617465973
Cytosol_5,Cytosol_5,0.8563610017299652
Cytosol_5,Cytosol_5,0.7244662493467331
Cytosol_5,Cytosol_2,0.4958350285887718
Cytosol_5,Cytosol_5,0.5802915617823601
Cytosol_5,Cytosol_5,0.5995933711528778
Cytosol_5,Cytosol_5,0.558963730931282
Cytosol_5,Cytosol_5,0.7318008691072464
Cytosol_5,Cytosol_5,0.528967872262001
Cytosol_5,Cytosol_5,0.8824283331632614
Cytosol_5,Cytosol_4,0.5094036683440208
Cytosol_5,Cytosol_2,0.4448448270559311
Cytosol_5,Cytosol_5,0.8249512761831284
Cytosol_5,Cytosol_5,0.8965159058570862
Cytosol_5,Cytosol_5,0.848442792892456
Cytosol_5,Cytosol_4,0.35300032421946526
Cytosol_5,Cytosol_5,0.7445207387208939
Cytosol_5,Cytosol_5,0.5692789852619171
Cytosol_5,Cytosol_5,0.5609189420938492
Cytosol_5,Cytosol_5,0.6213699281215668
Cytosol_5,Cytosol_5,0.6386620849370956
Cytosol_5,Cytosol_5,0.9174763709306717
Nucleus (Nucleolus),Nucleus (Nucleolus),0.5793144032359123
Nucleus (Nucleolus),Nucleus (Nucleolus),0.650312028825283
Nucleus (Nucleolus),Nucleus (Nucleolus),0.6691763550043106
Nucleus (Nucleolus),Nucleus (Nucleolus),0.8370908796787262
Nucleus (Nucleolus),Nucleus (speckles),0.2853459706529975
Nucleus (Nucleolus),Nucleus (Nucleolus),0.7295342087745667
Nucleus (Nucleolus),Nucleus (Nucleolus),0.7033631578087807
Nucleus (Nucleolus),Nucleus (Nucleolus),0.47452419996261597
Nucleus (Nucleolus),Nucleus (Nucleolus),0.6382636800408363
Nucleus (Nucleolus),Nucleus (Nucleolus),0.7223792374134064
Nucleus (Nucleolus),Nucleus (Nucleolus),0.8878798335790634
Nucleus (Nucleolus),Nucleus (Nucleolus),0.777975931763649
Nucleus (Nucleolus),Nucleus (Nucleolus),0.5506039150059223
Nucleus (Nucleolus),Nucleus (Nucleolus),0.437819205224514
Nucleus (Nucleolus),Mitochondria membrane,0.39752564823720604
Nucleus (Nucleolus),Nucleus (Nucleolus),0.8205650299787521
Nucleus (Nucleolus),Nucleus (Nucleolus),0.7365355938673019
Nucleus (Nucleolus),Nucleus (Nucleolus),0.6816621795296669
Nucleus (Nucleolus),Nucleus (Nucleolus),0.7475142925977707
Nucleus (Nucleolus),Nucleus (Nucleolus),0.5144593343138695
Nucleus (Nucleolus),Nucleus (Nucleolus),0.7926523834466934
Nucleus (Nucleolus),Nucleus (Nucleolus),0.6592761725187302
Nucleus (Nucleolus),Nucleus (speckles),0.6585455536842346
Nucleus (Nucleolus),Nucleus (Nucleolus),0.6772024035453796
Nucleus (Nucleolus),Nucleus (Nucleolus),0.6696044355630875
Nucleus (Nucleolus),Nucleus (Nucleolus),0.5526537522673607
Nucleus (Nucleolus),Nucleus (Nucleolus),0.6827942654490471
Nucleus (Nucleolus),Nucleus (Nucleolus),0.6440916210412979
Nucleus (Nucleolus),Nucleus (Nucleolus),0.6154751554131508
Nucleus (Nucleolus),"Nucleosol, Ribosome",0.5725079700350761
Nucleus (Nucleolus),Nucleus (Nucleolus),0.492018885910511
Nucleus (Nucleolus),Nucleus (Nucleolus),0.7644754648208618
Nucleus (Nucleolus),Nucleus (Nucleolus),0.6365946531295776
Nucleus (Nucleolus),Nucleus (Nucleolus),0.6226582750678062
Nucleus (Nucleolus),Nucleus (Nucleolus),0.858901783823967
Nucleus (Nucleolus),Nucleus (Nucleolus),0.7597774863243103
Nucleus (Nucleolus),Nucleus (Nucleolus),0.8733083754777908
Nucleus (Nucleolus),Nucleus (Nucleolus),0.6535281538963318
Nucleus (Nucleolus),Nucleus (Nucleolus),0.722358338534832
Nucleus (Nucleolus),Nucleus (Nucleolus),0.8809228986501694
Nucleus (Nucleolus),Nucleus (Nucleolus),0.8198135942220688
Nucleus (Nucleolus),Nucleus (Nucleolus),0.5926315784454346
Nucleus (Nucleolus),Plasma Membrane,0.45581869781017303
Nucleus (Nucleolus),"Nucleosol, Ribosome",0.6546758785843849
Nucleus (Nucleolus),Nucleus (Nucleolus),0.8056588917970657
Nucleus (Nucleolus),Nucleus (Nucleolus),0.7305013686418533
Nucleus (Nucleolus),Nucleus (Nucleolus),0.49609749391674995
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9014516770839691
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9193518459796906
"Golgi, Endo/Lyosome","ER, peroxisome",0.5742186456918716
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.6515191048383713
"Golgi, Endo/Lyosome","ER, peroxisome",0.8565844148397446
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9560524523258209
"Golgi, Endo/Lyosome","ER, peroxisome",0.4137418046593666
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9398607015609741
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8043910712003708
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.944442480802536
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9457692503929138
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9509000927209854
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9689433574676514
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.7302323803305626
"Golgi, Endo/Lyosome","Nucleosol, Ribosome",0.5884899497032166
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8669291585683823
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8419748395681381
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9417711943387985
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9694925844669342
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.7734078168869019
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.921999916434288
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.5526136234402657
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.49821195751428604
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9667618572711945
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8811765164136887
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.6631141155958176
"Golgi, Endo/Lyosome","ER, peroxisome",0.7288758903741837
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9687087088823318
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9620850533246994
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.5828408002853394
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.6969630867242813
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8667849153280258
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8137997686862946
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9713015854358673
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.5928668826818466
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8572966754436493
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.6317381635308266
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9135661721229553
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.57227473706007
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.3802174963057041
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9036849737167358
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.47780242562294006
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.7440576404333115
"Golgi, Endo/Lyosome","ER, peroxisome",0.5754486322402954
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.675060860812664
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.883602038025856
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9010491967201233
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9678261280059814
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8808556199073792
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9230047464370728
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9794441163539886
"Golgi, Endo/Lyosome","ER, peroxisome",0.511288233101368
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.961114689707756
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.7505642622709274
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.7776795029640198
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.975284680724144
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.7354035675525665
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9318700581789017
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9590785950422287
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9713963866233826
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9431178420782089
"Golgi, Endo/Lyosome","ER, peroxisome",0.9381848126649857
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.6960689127445221
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9783048033714294
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.9608525186777115
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.7339118868112564
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8320282697677612
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8471972793340683
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8818465024232864
"Golgi, Endo/Lyosome","ER, Mitochondrion",0.6116424351930618
"Golgi, Endo/Lyosome","Golgi, Endo/Lyosome",0.8775918036699295
"Golgi, Endo/Lyosome","Nucleosol, Ribosome",0.5849762037396431
Mitochondria membrane,Mitochondria membrane,0.6828958988189697
Mitochondria membrane,Mitochondria membrane,0.8175668865442276
Mitochondria membrane,Plasma Membrane,0.45546817407011986
Mitochondria membrane,Mitochondria membrane,0.7518120408058167
Mitochondria membrane,Mitochondria membrane,0.8587501347064972
Mitochondria membrane,Mitochondria membrane,0.4635722413659096
Mitochondria membrane,Plasma Membrane,0.5462854653596878
Mitochondria membrane,Nucleus (Nucleolus),0.5127886086702347
Mitochondria membrane,Mitochondria membrane,0.8533646762371063
Mitochondria membrane,Mitochondria membrane,0.890504390001297
Mitochondria membrane,Mitochondria membrane,0.46163512766361237
Mitochondria membrane,Mitochondria membrane,0.929717168211937
Mitochondria membrane,Mitochondria membrane,0.8865410387516022
Mitochondria membrane,Mitochondria membrane,0.5361509025096893
Mitochondria membrane,Mitochondria membrane,0.5368412733078003
Mitochondria membrane,Mitochondria membrane,0.7611485868692398
Mitochondria membrane,Mitochondria matrix,0.6062643602490425
Mitochondria membrane,Mitochondria membrane,0.6216492131352425
Mitochondria membrane,Mitochondria membrane,0.957033321261406
Mitochondria membrane,Mitochondria membrane,0.8478637784719467
Mitochondria membrane,Mitochondria membrane,0.7112883403897285
Mitochondria membrane,Mitochondria membrane,0.5416941121220589
Mitochondria membrane,Mitochondria membrane,0.923512727022171
Mitochondria membrane,Mitochondria membrane,0.8235277980566025
Mitochondria membrane,Mitochondria membrane,0.7434850931167603
Mitochondria membrane,Mitochondria membrane,0.8559271097183228
Mitochondria membrane,Mitochondria membrane,0.8683637082576752
Mitochondria membrane,Mitochondria membrane,0.7349857091903687
Mitochondria membrane,Mitochondria membrane,0.9341559559106827
Mitochondria membrane,Mitochondria membrane,0.8413961082696915
Mitochondria membrane,Mitochondria membrane,0.9069824069738388
Mitochondria membrane,Mitochondria membrane,0.9319814890623093
Mitochondria membrane,Mitochondria membrane,0.5838009156286716
Mitochondria membrane,Mitochondria membrane,0.835285410284996
Mitochondria membrane,Mitochondria matrix,0.6364288032054901
Mitochondria membrane,Mitochondria membrane,0.6203462928533554
Mitochondria membrane,Plasma Membrane,0.6619723290205002
Mitochondria membrane,Mitochondria membrane,0.9405749291181564
Mitochondria membrane,Mitochondria matrix,0.5196416527032852
Mitochondria membrane,Mitochondria membrane,0.5432913824915886
Mitochondria membrane,Plasma Membrane,0.5405576229095459
Mitochondria membrane,Mitochondria membrane,0.5189845785498619
Mitochondria membrane,Mitochondria membrane,0.7365777492523193
Mitochondria membrane,Mitochondria membrane,0.5535042509436607
Mitochondria membrane,Mitochondria membrane,0.5091063678264618
Mitochondria membrane,Mitochondria membrane,0.7220918610692024
Mitochondria membrane,Mitochondria membrane,0.4795686602592468
Mitochondria membrane,Plasma Membrane,0.4693535938858986
Mitochondria membrane,Mitochondria membrane,0.6741346940398216
Mitochondria membrane,Mitochondria membrane,0.931347131729126
Mitochondria membrane,Mitochondria membrane,0.8897325843572617
Mitochondria membrane,Mitochondria matrix,0.637288436293602
Mitochondria membrane,Mitochondria membrane,0.5799912661314011
Mitochondria membrane,Mitochondria membrane,0.8913417905569077
"ER, Mitochondrion","ER, Mitochondrion",0.487944521009922
"ER, Mitochondrion","ER, peroxisome",0.6795635968446732
"ER, Mitochondrion","ER, Mitochondrion",0.792024701833725
"ER, Mitochondrion","ER, Mitochondrion",0.8504417389631271
"ER, Mitochondrion","ER, Mitochondrion",0.4049571305513382
"ER, Mitochondrion","Golgi, Endo/Lyosome",0.8011116683483124
"ER, Mitochondrion","ER, Mitochondrion",0.523033894598484
"ER, Mitochondrion","ER, Mitochondrion",0.7578057050704956
"ER, Mitochondrion","ER, Mitochondrion",0.5836558118462563
"ER, Mitochondrion","ER, Mitochondrion",0.7102505564689636
"ER, Mitochondrion",Plasma Membrane,0.5098008289933205
"ER, Mitochondrion","ER, Mitochondrion",0.45204958319664
"ER, Mitochondrion","ER, Mitochondrion",0.560154564678669
"ER, Mitochondrion","ER, Mitochondrion",0.4592488706111908
"ER, Mitochondrion",Plasma Membrane,0.37154269590973854
"ER, Mitochondrion","ER, Mitochondrion",0.6782460138201714
"ER, Mitochondrion","ER, peroxisome",0.4993143454194069
"ER, Mitochondrion","ER, Mitochondrion",0.7498675137758255
"ER, Mitochondrion","Golgi, Endo/Lyosome",0.4911668822169304
"ER, Mitochondrion","ER, Mitochondrion",0.4248296432197094
"ER, Mitochondrion","ER, Mitochondrion",0.909069299697876
"ER, Mitochondrion","ER, peroxisome",0.5621149241924286
"ER, Mitochondrion","ER, Mitochondrion",0.48906758427619934
"ER, Mitochondrion","ER, peroxisome",0.48886165767908096
"ER, Mitochondrion","ER, Mitochondrion",0.7738818377256393
"ER, Mitochondrion","ER, Mitochondrion",0.8169427961111069
"ER, Mitochondrion","ER, Mitochondrion",0.5093966349959373
"ER, Mitochondrion","ER, peroxisome",0.5168537274003029
"ER, Mitochondrion","ER, Mitochondrion",0.5023177489638329
"ER, Mitochondrion","ER, Mitochondrion",0.6809917241334915
"ER, Mitochondrion","ER, Mitochondrion",0.559491291642189
"ER, Mitochondrion","ER, Mitochondrion",0.8374220281839371
"ER, Mitochondrion","ER, peroxisome",0.6208673268556595
"ER, Mitochondrion","ER, peroxisome",0.47592002898454666
"ER, Mitochondrion","ER, Mitochondrion",0.4053690508008003
"ER, Mitochondrion","ER, Mitochondrion",0.5568615719676018
"ER, Mitochondrion","ER, Mitochondrion",0.6110336929559708
"ER, Mitochondrion","ER, Mitochondrion",0.5111886039376259
"ER, Mitochondrion","ER, Mitochondrion",0.5983346179127693
"ER, Mitochondrion","ER, Mitochondrion",0.7083396092057228
"ER, Mitochondrion","ER, Mitochondrion",0.4655357003211975
"ER, Mitochondrion","ER, Mitochondrion",0.5635012686252594
"ER, Mitochondrion","ER, Mitochondrion",0.8374673277139664
"ER, Mitochondrion","ER, Mitochondrion",0.8119227737188339
"ER, Mitochondrion",Cytosol_2,0.4770634211599827
"ER, Mitochondrion","ER, Mitochondrion",0.4667953699827194
"ER, Mitochondrion","ER, Mitochondrion",0.8737547844648361
"ER, Mitochondrion","ER, peroxisome",0.4977213516831398
"ER, Mitochondrion","ER, Mitochondrion",0.9336855411529541
"ER, Mitochondrion","ER, peroxisome",0.5787159577012062
"ER, Mitochondrion","ER, Mitochondrion",0.879909873008728
"ER, peroxisome","ER, peroxisome",0.8226000219583511
"ER, peroxisome","ER, peroxisome",0.7110582515597343
"ER, peroxisome","ER, peroxisome",0.5255478397011757
"ER, peroxisome","ER, peroxisome",0.6544884145259857
"ER, peroxisome","ER, peroxisome",0.766950935125351
"ER, peroxisome","ER, peroxisome",0.7081889808177948
"ER, peroxisome","ER, peroxisome",0.7445826753973961
"ER, peroxisome","ER, peroxisome",0.7987295389175415
"ER, peroxisome","ER, peroxisome",0.7685751989483833
"ER, peroxisome","ER, peroxisome",0.7619637101888657
"ER, peroxisome","ER, peroxisome",0.8421286344528198
"ER, peroxisome","ER, peroxisome",0.830431804060936
"ER, peroxisome","ER, peroxisome",0.4987514168024063
"ER, peroxisome","ER, peroxisome",0.6174056529998779
"ER, peroxisome","Golgi, Endo/Lyosome",0.518287256360054
"ER, peroxisome","ER, peroxisome",0.5982938855886459
"ER, peroxisome","ER, peroxisome",0.6263415217399597
"ER, peroxisome","ER, peroxisome",0.8713790029287338
"ER, peroxisome","ER, peroxisome",0.8423141986131668
"ER, peroxisome",Plasma Membrane,0.4640038460493088
"ER, peroxisome","ER, Mitochondrion",0.49663300067186356
"ER, peroxisome","ER, peroxisome",0.6591705307364464
"ER, peroxisome","ER, Mitochondrion",0.5703928023576736
"ER, peroxisome","ER, Mitochondrion",0.6247558444738388
"ER, peroxisome","ER, peroxisome",0.8282050937414169
"ER, peroxisome","ER, peroxisome",0.8421536684036255
"ER, peroxisome","ER, peroxisome",0.6424551457166672
"ER, peroxisome","ER, peroxisome",0.6950143352150917
"ER, peroxisome","ER, peroxisome",0.7320368215441704
"ER, peroxisome","ER, peroxisome",0.6526556313037872
"ER, peroxisome","ER, Mitochondrion",0.43767186999320984
"ER, peroxisome","ER, peroxisome",0.7733756750822067
"ER, peroxisome","ER, peroxisome",0.5956212058663368
"ER, peroxisome","ER, peroxisome",0.9036066830158234
"ER, peroxisome","ER, peroxisome",0.8354810029268265
"ER, peroxisome","ER, peroxisome",0.6205501556396484
"ER, peroxisome","ER, peroxisome",0.5375315919518471
"ER, peroxisome","ER, Mitochondrion",0.6091529056429863
"ER, peroxisome","Golgi, Endo/Lyosome",0.8234369605779648
"ER, peroxisome","ER, peroxisome",0.556824266910553
"ER, peroxisome","ER, peroxisome",0.5337602496147156
"ER, peroxisome","ER, peroxisome",0.819313257932663
"ER, peroxisome","ER, peroxisome",0.5120145753026009
"ER, peroxisome","ER, peroxisome",0.5044512152671814
"ER, peroxisome","ER, peroxisome",0.6118475422263145
"ER, peroxisome","ER, peroxisome",0.7956960648298264
"ER, peroxisome","ER, peroxisome",0.6703967526555061
"ER, peroxisome","ER, peroxisome",0.8417570292949677
"ER, peroxisome","ER, peroxisome",0.8274487107992172
"ER, peroxisome","ER, peroxisome",0.7207078710198402
"ER, peroxisome","ER, Mitochondrion",0.6705275774002075
"ER, peroxisome","ER, peroxisome",0.5081484466791153
"ER, peroxisome","Golgi, Endo/Lyosome",0.7289222776889801
"ER, peroxisome","ER, peroxisome",0.7970034033060074
"ER, peroxisome","ER, peroxisome",0.6523221358656883
